level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		TANACROSS CAA AIRPORT	63.38	-143.33	458.11440000000005				26440.0	19670701.0	19740531.0		1.1		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		TANACROSS CAA AIRPORT	63.38	-143.35	458.11440000000005				26440.0	19591101.0	19660831.0		1.5		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		TANACROSS CAA AIRPORT	63.4	-143.32	458.11440000000005				26440.0	19560901.0	19591101.0		3.4		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		TANACROSS CAA AIRPORT	63.4	-143.32	470.916				26440.0	19490930.0	19500831.0		3.4		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		TANACROSS CAA AIRPORT	63.4	-143.32	470.916				26440.0	19490901.0	19490930.0		3.4		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		TANACROSS	63.4	-143.32	470.916				26440.0	19430101.0	19490901.0		3.4		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		TANACROSS	63.4	-143.32	366.0648				26440.0	19410101.0	19430101.0		3.4		0-20500-0-26440	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		TANACROSS AAF	63.4	-143.32	473.964				26405.0	19451031.0	19471001.0		3.4		0-20500-0-26405	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		TANACROSS AAF	63.4	-143.32	473.964				26405.0	19440501.0	19451031.0		3.4		0-20500-0-26405	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	9		TANACROSS AAF	63.4	-143.32	473.964				26405.0	19471001.0	19471231.0		3.4		0-20500-0-26405	WBAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		[TW] Tanacross / Tanana Crossing, AK	63.37	-143.33	-999.0				70292.0				0.0		0-20600-0-70292	SCHROEDER	fairbanks	269.2	64.8377778	-147.7163889		70292.0	2232.0	1977-08-05 00:00:00	1977-08-05 00:00:00																	[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	fairbanks	269.2	64.8377778	-147.7163889																						[63.37, 63.37]	[-143.33, -143.33]	era5.conv._70292	era5_1	19790613	19790720	70292	0-20500-0-26440	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
