level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-02366	SUNDSVALL HARNOSAND (2366-0)	62.522777777777776	17.449444444444445	8.5	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	62 31 22N	017 26 58E	02366	999.0	999.0	False	0.8		OSCAR	0-20000-0-02366	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-02365	SUNDSVALL HARNOSAND (2365-0)	62.531666666666666	17.43611111111111		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	62 31 54N	017 26 10E	02365	999.0	999.0	True	0.7		OSCAR	0-20000-0-02365	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-02354	RASTA	62.43055555555555	17.34472222222222	80.0	Surface land meteorological station (SYNOP), GOS	62 25 50N	017 20 41E	02354	999.0	999.0	False	12.3		OSCAR	0-20000-0-02354	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		SUNDSVALL HARNOSAND	62.5317	17.4361	3.9				02365	1965.0	2021.0	True	0.7		IGRA2	0-20300-0-02365	timra	9.4	62.477778	17.306944	SWM00002365																					[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		ESNN Sundsvall - Harnosand AP, Sweden	62.53	17.45	-999.0				2066				0.0		SCHROEDER	0-20600-0-2066	timra	9.4	62.477778	17.306944		2066	36.0	9999999	9999999																	[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		ESNN Sundsvall - Harnosand AP, Sweden	62.53	17.45	-999.0				2365				0.0		SCHROEDER	0-20600-0-2365	timra	9.4	62.477778	17.306944		2365	58.0	1977-07-06 00:00:00	2005-12-22 00:00:00																	[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		Sundsvalls Flygplats     	62.516666666666666	17.433333333333334	-999.0				02366				1.7		WMO	0-20700-0-02366	timra	9.4	62.477778	17.306944		02366	3447.0																			[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2		SUNDSVALL-RASTA V        	62.43333333333333	17.35	-999.0				02354				11.9		WMO	0-20700-0-02354	timra	9.4	62.477778	17.306944		02354	3445.0																			[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3		HARNOSAND                	62.63333333333333	17.95	-999.0				02121				28.2		WMO	0-20700-0-02121	timra	9.4	62.477778	17.306944		02121	1114.0																			[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	4		HARNOSAND                	62.63333333333333	17.95	-999.0				02361				28.2		WMO	0-20700-0-02361	timra	9.4	62.477778	17.306944		02361	2068.0																			[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	timra	9.4	62.477778	17.306944																						[62.53, 62.53]	[17.45, 17.45]	era5.conv._02366	era5_1	19800303	19800303	02366	0-20000-0-02365	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
