level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-06750	GUETSCH, ANDERMATT	46.652499999999996	8.615	2284.0	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 39 09N	008 36 54E	06750	999.0	999.0	False	0.5		OSCAR	0-20000-0-06750	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-06695	ANDERMATT	46.630833333333335	8.580555555555556	1438.86	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 37 51N	008 34 50E	06695	999.0	999.0	False	3.7		OSCAR	0-20000-0-06695	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-06668	GOESCHENEN	46.69277777777778	8.595277777777778	951.16	Automatic weather station (AWS), Cryosphere station, Precipitation station, Surface land meteorological station (SYNOP), GOS	46 41 34N	008 35 43E	06668	999.0	999.0	False	5.1		OSCAR	0-20000-0-06668	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	4	0-20000-0-06753	PIOTTA	46.514722222222225	8.688055555555556	990.91	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 30 53N	008 41 17E	06753	999.0	999.0	False	15.9		OSCAR	0-20000-0-06753	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	5	0-20000-0-06782	DISENTIS	46.70666666666667	8.853333333333333	1198.45	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 42 24N	008 51 12E	06782	999.0	999.0	False	18.9		OSCAR	0-20000-0-06782	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	6	0-20000-0-06740	TITLIS	46.77055555555555	8.425833333333333	3094.0	Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 46 14N	008 25 33E	06740	999.0	999.0	False	20.0		OSCAR	0-20000-0-06740	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	7	0-20000-0-06744	GRIMSEL HOSPIZ	46.57166666666667	8.333333333333334	1961.57	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 34 18N	008 20 00E	06744	999.0	999.0	False	23.6		OSCAR	0-20000-0-06744	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	8	0-20000-0-06751	ROBIEI	46.44305555555555	8.513333333333334	1896.36	Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 26 35N	008 30 48E	06751	999.0	999.0	False	24.4		OSCAR	0-20000-0-06751	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	9	0-20000-0-06655	ENGELBERG	46.82166666666667	8.410555555555556	1036.99	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 49 18N	008 24 38E	06655	999.0	999.0	False	24.9		OSCAR	0-20000-0-06655	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	10	0-20000-0-06844	ALTDORF MIL	46.88333333333333	8.637777777777778		Surface land meteorological station (SYNOP), GOS	46 53 00N	008 38 16E	06844	999.0	999.0	False	26.0		OSCAR	0-20000-0-06844	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
10	11	0-20000-0-06672	ALTDORF	46.886944444444445	8.621944444444445	439.78	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 53 13N	008 37 19E	06672	999.0	999.0	False	26.3		OSCAR	0-20000-0-06672	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
11	12	0-20000-0-06745	ULRICHEN	46.505	8.308333333333334	1347.29	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	46 30 18N	008 18 30E	06745	999.0	999.0	False	28.8		OSCAR	0-20000-0-06745	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	schwyz	42.1	47.027858	8.656112																						[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) St. Gotthard ALPEX site, Switzerland	46.65	8.62	-999.0				5676				0.0		SCHROEDER	0-20600-0-5676	schwyz	42.1	47.027858	8.656112		5676	206.0	1982-03-01 00:00:00	1982-03-01 00:00:00																	[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		(made up station ID) Oberwald ALPEX site, Switzerland	46.53	8.35	-999.0				5675				24.6		SCHROEDER	0-20600-0-5675	schwyz	42.1	47.027858	8.656112		5675	205.0	1982-03-01 00:00:00	1982-03-01 00:00:00																	[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		GUETSCH OB ANDERMATT     	46.65	8.616666666666667	-999.0				06750				0.3		WMO	0-20700-0-06750	schwyz	42.1	47.027858	8.656112		06750	3726.0																			[46.65, 46.65]	[8.62, 8.62]	era5.conv._06750	era5_1	19820223	19820429	06750	0-20000-0-06750	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
