level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-03373	SCAMPTON	53.30694444444444	-0.5480555555555555	57.0	Surface land meteorological station (SYNOP), GOS	53 18 25N	000 32 53W	03373	999.0	999.0	False	0.8		OSCAR	0-20000-0-03373	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-03377	WADDINGTON	53.17527777777777	-0.5233333333333334	70.4	Automatic weather station (AWS), Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GSN, GOS, RBCN, CLIMAT(C), RBSN(S)	53 10 31N	000 31 24W	03377	999.0	999.0	True	14.0		OSCAR	0-20000-0-03377	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		WADDINGTON	53.167	-0.517	70.0				03377	1989.0	2005.0	True	15.0		IGRA2	0-20300-0-03377	lincoln	7.5	53.233333	-0.533333	UKM00003377																					[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		STURGATE	53.37	-0.68	21.031200000000002				15041	19541001.0	19570630.0		11.6		WBAN	0-20500-0-15041	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		WADDINGTON	53.17	-0.52	72.2376				15035	19500901.0	19510331.0		14.6		WBAN	0-20500-0-15035	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		Scampton, England, UK	53.3	-0.55	-999.0				3373				0.0		SCHROEDER	0-20600-0-3373	lincoln	7.5	53.233333	-0.533333		3373	112.0	2009-11-02 00:00:00	2009-11-02 00:00:00																	[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		EGXW Waddington AP, England, UK	53.1755	-0.5232	-999.0				3377				14.0		SCHROEDER	0-20600-0-3377	lincoln	7.5	53.233333	-0.533333		3377	113.0	2002-01-11 00:00:00	2002-01-11 00:00:00																	[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		WADDINGTON               	53.16666666666666	-0.5166666666666667	-999.0				03377				15.0		WMO	0-20700-0-03377	lincoln	7.5	53.233333	-0.533333		03377	1185.0																			[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	lincoln	7.5	53.233333	-0.533333																						[53.3, 53.3]	[-0.55, -0.55]	era5.conv._03373	era5_1	20091103	20100907	03373	0-20000-0-03377	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
