level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-40800	ESFAHAN	32.5175	51.70611111111111	1550.4	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(ST), GOS, RBCN	32 31 03N	051 42 22E	40800	999.0	999.0	True	34.5		OSCAR	0-20000-0-40800	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0		ESFAHAN	32.5175	51.7061	1550.4				40800	1969.0	2021.0	True	34.5		IGRA2	0-20300-0-40800	falavarjan	17.8	32.555301	51.509735	IRM00040800																					[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0															WBAN	0-20500-0-nan	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0															CHUAN	0-20400-0-nan	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0															SCHROEDER	0-20600-0-nan	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0		ESFAHAN                  	32.61666666666667	51.66666666666666	-999.0				40800				38.6		WMO	0-20700-0-40800	falavarjan	17.8	32.555301	51.509735		40800	569.0																			[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0															AMMA	0-20800-0-nan	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
0	0															HARA	0-20111-0-nan	falavarjan	17.8	32.555301	51.509735																						[32.62, 32.36]	[51.72, 51.39]	era5.conv._40800	era5_1	19790501	20211226	40800		[36, 38, 39, 85, 104, 105, 106, 107, 117]	noDistMatch
