level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		PANAGARH	23.47	87.45	74.0664				32813.0	19440101.0	19460228.0		2.0		0-20500-0-32813	WBAN	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		MADHAIGANJ	23.63	87.35	94.1832				32810.0	19440101.0	19441231.0		19.5		0-20500-0-32810	WBAN	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		ONDAL	23.62	87.2	86.25840000000001				32808.0	19430601.0	19451231.0		28.8		0-20500-0-32808	WBAN	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20600-0-nan	SCHROEDER	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	durgapur	11.7	23.483333	87.31666700000002																						[23.47, 23.47]	[87.43, 87.43]	era5.conv._42704	era5_1	19790115	19920226	42704	0-20500-0-32813	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
