level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-91532	NAURU ARC-2	-0.5166666666666667	166.91666666666666	7.0	Surface land meteorological station (SYNOP), GOS	00 31 00S	166 55 00E	91532	999.0	999.0	False	0.5		OSCAR	0-20000-0-91532	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-91530	NAURU AIRPORT	-0.5333333333333333	166.91666666666666		Surface land meteorological station (SYNOP), RBSN(T), GOS	00 32 00S	166 55 00E	91530	999.0	999.0	False	1.5		OSCAR	0-20000-0-91530	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-91531	NAURU	-0.5	166.91666666666666		Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, RBCN	00 30 00S	166 55 00E	91531	999.0	999.0	False	2.2		OSCAR	0-20000-0-91531	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		NAURU ARC-2	-0.5167	166.9167	7.0				91532	1951.0	2013.0	True	0.5		IGRA2	0-20300-0-91532	None	None	None	None	NRM00091532																					[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) Nauru AP - 915 MHz wind profiler with RASS	-0.52	166.91	-999.0				91531				1.1		SCHROEDER	0-20600-0-91531	None	None	None	None		91531	3763.0	1992-10-01 00:00:00	1997-01-10 00:00:00																	[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		"""PSNAU"" Nauru AP - radiosondes"	-0.5	166.9	-999.0				91532				3.1		SCHROEDER	0-20600-0-91532	None	None	None	None		91532	3764.0	1992-10-07 00:00:00	2005-04-01 00:00:00																	[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		Nauru AP	-0.56	166.67	-999.0				91530				28.2		SCHROEDER	0-20600-0-91530	None	None	None	None		91530	3762.0	1951-02-01 00:00:00	1951-02-01 00:00:00																	[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		NAURU                    	-0.5666666666666667	166.91666666666666	-999.0				91530				5.2		WMO	0-20700-0-91530	None	None	None	None		91530	131.0																			[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	None	None	None	None																						[-0.52, -0.52]	[166.92, 166.92]	era5.conv._91532	era5_1	20070925	20130826	91532	0-20000-0-91532	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
