level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-94872	FERNY CREEK	-37.874722222222225	145.34944444444446	513.4	Surface land meteorological station (SYNOP), GOS	37 52 29S	145 20 58E	94872	999.0	999.0	False	57.2		OSCAR	0-20000-0-94872	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-94898	CERBERUS	-38.36472222222223	145.1786111111111	13.7	Surface land meteorological station (SYNOP), GOS	38 21 53S	145 10 43E	94898	999.0	999.0	False	4.0		OSCAR	0-20000-0-94898	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2	0-20000-0-94892	RHYLL	-38.461111111111116	145.31	14.0	Surface land meteorological station (SYNOP), GOS	38 27 40S	145 18 36E	94892	999.0	999.0	False	12.0		OSCAR	0-20000-0-94892	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3	0-20000-0-94883	PHILLIP ISLAND PENGUIN RESERVE	-38.505833333333335	145.15027777777777	7.0	Surface land meteorological station (SYNOP), GOS	38 30 21S	145 09 01E	94883	999.0	999.0	False	15.2		OSCAR	0-20000-0-94883	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4	0-20000-0-94871	FRANKSTON AWS	-38.14805555555556	145.11555555555555	6.0	Surface land meteorological station (SYNOP), GOS	38 08 53S	145 06 56E	94871	999.0	999.0	False	27.3		OSCAR	0-20000-0-94871	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5	0-20000-0-94879	CRANBOURNE BOTANIC GARDENS	-38.13472222222222	145.26361111111112	85.0	Surface land meteorological station (SYNOP), GOS	38 08 05S	145 15 49E	94879	999.0	999.0	False	27.5		OSCAR	0-20000-0-94879	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															IGRA2	0-20300-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															SCHROEDER	0-20600-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WMO	0-20700-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	cranbourne	30.1	-38.113419	145.283264																						[-38.38, -38.38]	[145.22, 145.22]	era5.conv._94872	era5_1	19820507	19820507	94872	0-20000-0-94898	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
