level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-48096	MINGALADON	16.9	96.18333333333334	29.0	Surface land meteorological station (SYNOP), GOS	16 54 00N	096 11 00E	48096	999	999	False	0.4		OSCAR	0-20000-0-48096	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-48097	YANGON	16.864722222222223	96.15361111111112	20.0	Automatic weather station (AWS), Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, WRO, RBSN(ST), GSN, RBCN, GOS, CLIMAT(C)	16 51 53N	096 09 13E	48097	999	999	True	4.8		OSCAR	0-20000-0-48097	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-48092	HMAWBI	17.109722222222224	96.03	12.0	Precipitation station, Surface land meteorological station (SYNOP), GOS	17 06 35N	096 01 48E	48092	999	999	False	28.2		OSCAR	0-20000-0-48092	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		MINGALADON	16.9	96.183	29.0				48096	1981	1983	True	0.3		IGRA2	0-20300-0-48096	rangoon	13.0	16.783333300000002	96.1666667	BMM00048096																					[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	2		YANGON	16.7667	96.1667	14.0				48097	1928	2021	True	14.8		IGRA2	0-20300-0-48097	rangoon	13.0	16.783333300000002	96.1666667	BMM00048097																					[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		RANGOON	16.92	96.15	34.1376				31901	19450601	19451231		3.9		WBAN	0-20500-0-31901	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		Yangon	16.9	96.13	27				5476	-999-999	-999-999		5.3		CHUAN	0-20400-0-5476	rangoon	13.0	16.783333300000002	96.1666667		-999																				[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		Rangun (Mingalodon)	16.78	96.22	10				5827	-999-999	-999-999		13.9		CHUAN	0-20400-0-5827	rangoon	13.0	16.783333300000002	96.1666667		-999																				[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		VYYY Rangoon - Mingaladon AP, Burma	16.9	96.18	-999				48096				0.0		SCHROEDER	0-20600-0-48096	rangoon	13.0	16.783333300000002	96.1666667		48096	1416.0	1981-02-01 00:00:00	1981-02-01 00:00:00																	[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		Yangon / Rangoon, Burma	16.77	96.17	-999				48097				14.4		SCHROEDER	0-20600-0-48097	rangoon	13.0	16.783333300000002	96.1666667		48097	1417.0	1973-04-26 00:00:00	2012-05-02 00:00:00																	[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		RANGOON                  	16.766666666666666	96.16666666666669	-999.0				48097				14.8		WMO	0-20700-0-48097	rangoon	13.0	16.783333300000002	96.1666667		48097	457.0																			[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		HMAWBI                   	17.1	96.06666666666666	-999.0				48092				25.2		WMO	0-20700-0-48092	rangoon	13.0	16.783333300000002	96.1666667		48092	5358.0																			[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	rangoon	13.0	16.783333300000002	96.1666667																						[16.9, 16.9]	[96.18, 96.18]	era5.conv._48096	era5_1	19790101	19941004	48096	0-20000-0-48097	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
