	value	height
0	297.8317250607676	435
1	299.1882429908098	440
2	297.9614882750668	445
3	297.91435872097435	450
4	297.8459151375397	455
5	297.79353086166776	460
6	297.76000395997613	465
7	297.6867068771606	470
8	297.64526584328695	475
9	297.6171221106536	480
10	297.526301771796	485
11	297.4908200681048	490
12	297.47320107379926	495
13	297.43375156335594	500
14	297.3864407304102	505
15	297.3237491832824	510
16	297.28793957040165	515
17	297.21111134055127	520
18	297.1464879236227	525
19	297.1318723356465	530
20	297.0651201860907	535
21	297.00449753483844	540
22	296.94460590369596	545
23	296.8998634428766	550
24	296.8224626113647	555
25	296.75769584600647	560
26	296.707862550928	565
27	296.65056574224997	570
28	296.6340956998462	575
29	296.5504357087546	580
30	296.4999299292281	585
31	296.450872652693	590
32	296.4175764546279	595
33	296.3629722916958	600
34	296.30441544843677	605
35	296.25708925287364	610
36	296.2086632763227	615
37	296.1616866745544	620
38	296.1211035301619	625
39	296.07007186923926	630
40	296.01701539118295	635
41	295.97888642207516	640
42	295.9171861362158	645
43	295.8846069041303	650
44	295.8302248379699	655
45	295.8010123108123	660
46	295.69995525694566	665
47	295.6791560570105	670
48	295.63692842669775	675
49	295.576122367732	680
50	295.5183519009656	685
51	295.4886561665376	690
52	295.4309560455216	695
53	295.4045687015401	700
54	295.3413398789035	705
55	295.28998091582497	710
56	295.2296908719172	715
57	295.1620400275118	720
58	295.10756028399123	725
59	295.03898342653923	730
60	295.01451556603587	735
61	294.95677018145386	740
62	294.90588898775894	745
63	294.8695365374198	750
64	294.805152487969	755
65	294.7706690564297	760
66	294.7130085082891	765
67	294.6763986617922	770
68	294.627385362603	775
69	294.58015905264796	780
70	294.52747486000777	785
71	294.49910592415347	790
72	294.3934816912172	795
73	294.3916851537565	800
74	294.31527987386124	805
75	294.28233625345865	810
76	294.20862766965064	815
77	294.20177842407435	820
78	294.1680176731771	825
79	294.132073973258	830
80	294.13167312057607	835
81	294.09777814395073	840
82	294.1077563602271	845
83	294.0764833689174	850
84	294.04735023045725	855
85	294.0418494374888	860
86	294.0212805258089	865
87	294.00041848310264	870
88	293.98385492496993	875
89	293.94897168603165	880
90	293.93096107607175	885
91	293.923570308725	890
92	293.90640636618946	895
93	293.8906775748638	900
94	293.8665316048123	905
95	293.83391464827	910
96	293.83144579337875	915
97	293.7986319863014	920
