	value	height
0	95.49906783218452	445
1	95.55357656939393	450
2	95.6135188553417	455
3	95.65974557943122	460
4	95.64200725341614	465
5	96.03479441817326	470
6	96.40791732758531	475
7	96.23515608997829	480
8	96.89884850062329	485
9	97.10599465132756	490
10	97.25139003057222	495
11	97.46810685872006	500
12	97.75854825603629	505
13	97.71697908649404	510
14	97.9328331823477	515
15	98.0165833296984	520
16	98.00148689009316	525
17	98.05330929578032	530
18	98.18197712723901	535
19	98.37348132127485	540
20	98.37664160904315	545
21	98.65488701737799	550
22	98.94219067760075	555
23	99.06698114648108	560
24	99.38482667739063	565
25	99.48554914214428	570
26	99.80724914613793	575
294	99.90119614138042	1915
304	97.97798316505765	1965
305	96.84586735383562	1970
306	99.10126763153752	1975
307	98.80210064771474	1980
308	99.17778411252121	1985
315	98.70071918325026	2020
316	98.6641769814729	2025
317	99.5044622678455	2030
318	98.8546973130677	2035
319	98.68199105564777	2040
320	98.28659157191517	2045
321	96.86570846194931	2050
322	95.24296242402879	2055
323	94.01901373358739	2060
324	93.31067713624691	2065
325	94.39270412968482	2070
326	93.59537278354003	2075
327	94.776664382152	2080
328	95.5394221396986	2085
329	96.42245452365094	2090
330	97.23051918463375	2095
331	96.28978352344271	2100
332	95.84852100883833	2105
333	95.99977259706874	2110
334	94.36728700604775	2115
335	93.43788242374646	2120
336	91.7669221308663	2125
337	90.9407366342783	2130
338	91.05236741643088	2135
339	91.87285018966473	2140
340	91.90593717581353	2145
341	92.15288041355852	2150
342	93.20008295747789	2155
343	93.70946387865803	2160
344	94.6710719009936	2165
345	95.08825241027158	2170
346	95.17062241764725	2175
347	94.64110411893496	2180
348	94.74943146878786	2185
349	94.21370180821287	2190
350	93.53471661346089	2195
351	93.30741907935683	2200
352	92.90414491578122	2205
353	92.79873155371777	2210
354	92.68564091102606	2215
355	92.5619668101934	2220
356	92.3534774906869	2225
357	92.1455194442818	2230
358	91.97190786506039	2235
359	91.79401019170966	2240
360	91.6203737470133	2245
361	91.52319378234732	2250
362	91.45814571919364	2255
363	91.43557873701891	2260
364	91.10715094907879	2265
365	91.45274509075892	2270
366	91.84497005556078	2275
367	92.62244493867115	2280
368	94.86102736532592	2285
369	94.51526778860881	2290
370	94.6979563971319	2295
371	93.83425213298885	2300
372	91.62942564344847	2305
373	90.55561531489856	2310
374	89.9919076550451	2315
375	89.56058937283477	2320
376	89.32572875053107	2325
377	89.12980821722422	2330
378	88.83674923281912	2335
379	88.5989083665226	2340
380	87.68704050189179	2345
381	88.42164357543622	2350
382	88.91389520777133	2355
383	89.31815449786424	2360
384	90.0718342011282	2365
385	89.34165269129144	2370
386	89.55748251028993	2375
387	87.74120426053231	2380
388	86.88649685430804	2385
389	86.04805952903033	2390
390	86.64143365476491	2395
391	86.80344491431131	2400
392	87.3716985940886	2405
393	88.17165350483819	2410
394	89.09420411935587	2415
395	90.90327991359756	2420
396	94.2466221992692	2425
397	94.26317023530163	2430
398	93.24948311008792	2435
399	92.98699651629714	2440
400	88.81500519459331	2445
401	87.87576519128189	2450
402	87.04615737951056	2455
403	86.02469497680825	2460
404	87.54346853735801	2465
405	87.85023780059765	2470
406	88.13950872774916	2475
407	88.20607738099146	2480
408	88.45508423264731	2485
409	88.69755441074412	2490
410	89.05141489237644	2495
411	89.15405407435696	2500
412	88.27299627400188	2505
413	88.56452847497121	2510
414	87.75974245462596	2515
415	87.04430889310413	2520
416	86.39974006440269	2525
417	86.94185054949835	2530
418	87.66184349518625	2535
419	88.41779649118459	2540
420	86.79606444674064	2545
421	88.04862926002332	2550
422	85.8481986655658	2555
423	84.87339995560356	2560
424	84.34378695212665	2565
425	82.97997065736811	2570
426	83.54053471009436	2575
427	81.88876931380412	2580
428	79.95378195962162	2585
429	78.73509841082756	2590
430	77.95448771225585	2595
431	77.23947335426877	2600
432	77.05385495035263	2605
433	76.51970957358452	2610
434	76.05197509501846	2615
435	74.24399454151308	2620
436	75.08743080648885	2625
437	73.75118613424674	2630
438	73.06543736213955	2635
439	74.3296147432777	2640
440	75.03709654827738	2645
441	75.32998243958892	2650
442	75.78724352807295	2655
443	76.50801402924047	2660
444	77.17344556192539	2665
445	77.7990642071192	2670
446	78.43561670408725	2675
447	77.42334798874148	2680
448	77.89490437034075	2685
449	76.71507194704627	2690
450	75.37197597991322	2695
451	74.36260265480213	2700
452	73.71172164117299	2705
453	73.50375815229596	2710
454	73.49280818096987	2715
455	73.59271286699408	2720
456	73.45890881788443	2725
457	73.17470736779588	2730
458	72.82892105826164	2735
