	value	height
0	92.02063960433536	435
1	91.98181294407318	440
2	91.98495499792706	445
3	91.98429861622483	450
4	91.98430976444598	455
5	91.98402447914457	460
6	91.98962105042837	465
7	92.10326055067138	470
8	92.29028295787153	475
9	92.49463429799962	480
10	92.50852312376003	485
11	92.87119244562808	490
12	92.9956071289961	495
13	93.06733544791103	500
14	93.05738930822173	505
15	93.32684802769906	510
16	93.2441938853063	515
17	92.78870029210883	520
18	92.83549309549136	525
19	92.23201115836667	530
20	91.34597833334134	535
21	90.55547565118432	540
22	90.36540002499875	545
23	89.79205558196927	550
24	89.32587670638927	555
25	88.72591311893795	560
26	87.62679767744537	565
27	87.44650994946083	570
28	87.00762555963101	575
29	86.14069150654626	580
30	85.49447349082071	585
31	84.1372919560182	590
32	83.62931597359872	595
33	83.43584138904765	600
34	83.09057674254049	605
35	82.95120416330658	610
36	82.969808863857	615
37	82.96714835706209	620
38	82.95631666305995	625
39	83.0525959013649	630
40	82.3347440735454	635
41	81.27839363971118	640
42	81.93941168231841	645
43	80.62384815011421	650
44	80.19369610440195	655
45	80.02842129105919	660
46	80.05742534828077	665
47	80.03363085989011	670
48	80.09403310045404	675
49	79.43485824033858	680
50	79.48388852716829	685
51	79.3390563300616	690
52	78.95906438710013	695
53	78.95366835334967	700
54	78.95376267740156	705
55	78.95386644110991	710
56	78.95382651473034	715
57	78.95383620788405	720
58	78.95383452747154	725
59	78.95383466435095	730
60	78.95383517328386	735
61	78.95383161082344	740
62	78.95384871876423	745
63	78.9537909485246	750
64	78.95386743396085	755
65	78.95463089288066	760
66	78.94692867347158	765
67	79.00682020462129	770
68	79.15300186087475	775
69	79.2981126192386	780
70	79.45079565206576	785
71	79.95505139574017	790
72	79.7334737542387	795
73	79.6139353729126	800
74	79.40166026463221	805
75	78.9543296506155	810
76	78.95977905556487	815
77	78.95176694325203	820
78	78.95415242691543	825
79	78.95436445012669	830
80	78.91242363870153	835
81	78.46322427452094	840
82	78.0505960483161	845
83	78.04108009311965	850
84	77.06732996419387	855
85	76.96458647513295	860
86	76.97291641051916	865
87	76.97364186585514	870
88	76.97304865671285	875
89	76.9732267183637	880
90	76.97318939202412	885
91	76.97319460156767	890
92	76.97319446222413	895
93	76.97319428827299	900
94	76.97319435510563	905
95	76.9731943362827	910
96	76.97319434660044	915
97	76.97319435166189	920
98	76.97319413015484	925
99	76.97319573097087	930
100	76.97318805517402	935
101	76.97321380411535	940
102	76.9731810005516	945
103	76.97283016671311	950
104	76.97631443583623	955
105	76.95691854195239	960
106	77.10212213356273	965
107	77.33066574920345	970
108	77.54123025966435	975
109	77.4199486278859	980
110	77.76628264487807	985
111	77.93324228027787	990
112	78.00612538274608	995
113	78.06775874906926	1000
114	77.9859314829168	1005
115	78.23738656762622	1010
116	78.66461645421474	1015
117	78.45737869120963	1020
118	79.53540839913323	1025
119	79.42169277059065	1030
120	79.92504171709663	1035
121	80.23351039527466	1040
122	80.67628685463914	1045
123	80.98106116065739	1050
124	80.98641679715966	1055
125	80.9868535895682	1060
126	80.9865617451079	1065
127	80.9863815065905	1070
128	80.98736754767037	1075
129	80.98568848052027	1080
130	81.05042032532045	1085
131	81.17845400741267	1090
132	81.29061789772615	1095
133	81.50710775235261	1100
134	81.94212355767914	1105
135	82.02522836890192	1110
136	82.28148746672308	1115
137	82.60154659101563	1120
138	82.4196400319245	1125
139	82.93084850075202	1130
140	83.01094483506907	1135
141	83.7091880573299	1140
142	83.58815757084807	1145
143	83.68790765869117	1150
144	83.99406385542325	1155
145	84.15730037209663	1160
146	84.24419568799703	1165
147	84.45411823116662	1170
148	84.2973647682535	1175
149	84.63519402812724	1180
150	84.28432471206563	1185
151	85.10593996122554	1190
152	85.01865611502586	1195
153	84.16357101897174	1200
154	83.57136066681299	1205
155	84.81563676844897	1210
156	83.42258212992064	1215
157	85.14964994130105	1220
158	86.32836343963116	1225
159	86.73056079875194	1230
160	87.4151484727454	1235
161	87.95172065394097	1240
162	87.96794746198871	1245
163	88.14259138000791	1250
164	88.69383723620679	1255
165	88.42932921320921	1260
166	89.27053609198633	1265
167	89.70372020677473	1270
168	89.47099720581365	1275
169	90.32685718523216	1280
170	90.42467266354814	1285
171	90.67419814920525	1290
172	90.99316464607745	1295
173	91.05754173802173	1300
174	91.53413851816686	1305
175	91.55778874428705	1310
176	91.60371149743298	1315
177	91.97726657874456	1320
178	92.03636580674488	1325
179	91.97688453567854	1330
180	92.00892977686021	1335
181	92.02627005329879	1340
182	92.61671625672469	1345
183	92.3784176183845	1350
184	92.65136949794575	1355
185	92.98686608409633	1360
186	93.23087963167522	1365
187	93.73928515041571	1370
188	93.40023464602643	1375
189	93.8628936211301	1380
190	94.08528921115261	1385
191	94.57897191688501	1390
192	94.37736787689785	1395
193	94.61370807121406	1400
194	95.04810580124564	1405
195	95.04373307105188	1410
196	95.2165714164689	1415
197	95.65742868315292	1420
198	95.43098514888626	1425
199	95.84085708273551	1430
200	95.94457067832671	1435
201	96.038377389896	1440
202	96.52151142728097	1445
203	96.44400406078789	1450
204	96.60024519295328	1455
205	96.9843741531321	1460
206	96.98534593016284	1465
207	96.99637870223164	1470
208	97.12215732465583	1475
209	97.66939123039256	1480
210	97.33181378294933	1485
211	97.6973948975209	1490
212	98.06559927066905	1495
213	98.06466346904489	1500
214	97.99345210109111	1505
215	97.97675533805798	1510
216	97.97843687025367	1515
217	97.97831629928861	1520
218	97.98184212620185	1525
219	98.14449162525031	1530
220	98.50010459340837	1535
221	98.23965554660896	1540
222	98.75048902394563	1545
223	98.98012550372313	1550
224	98.96554078761547	1555
225	98.96935916547517	1560
226	98.968647241828	1565
227	98.96872589216738	1570
228	98.96873029027559	1575
229	98.96872551813843	1580
230	98.96872700840885	1585
231	98.96872668709742	1590
232	98.96872673405042	1595
233	98.96872673211271	1600
234	98.96872673076675	1605
235	98.968726731313	1610
236	98.96872673117726	1615
237	98.96872673120124	1620
238	98.96872673119896	1625
239	98.96872673119795	1630
240	98.96872673120376	1635
241	98.96872673117593	1640
242	98.96872673127257	1645
243	98.96872673112405	1650
244	98.96872673001704	1655
245	98.96872674207289	1660
246	98.9687266727198	1665
247	98.96872695556209	1670
248	98.96872623718538	1675
249	98.96872542199878	1680
250	98.96874879574722	1685
251	98.96858554187821	1690
252	98.96935245064552	1695
253	98.96685119532196	1700
254	98.96951033150894	1705
255	98.84452866130663	1710
256	98.72952921301979	1715
257	98.5559195966921	1720
258	98.26096425929518	1725
259	97.9889334838442	1730
260	97.98039317904252	1735
261	97.9771651051347	1740
262	97.97955575716536	1745
263	97.97478499172277	1750
264	97.98820250915661	1755
265	97.76609784009213	1760
266	97.52463642478646	1765
267	97.4856232069023	1770
268	96.89937926404511	1775
269	96.2583856920728	1780
270	97.23284292223512	1785
271	96.57032094341601	1790
272	97.6126319210968	1795
273	98.15451167361503	1800
274	98.6313463247174	1805
275	98.95525373338037	1810
276	98.96801500953885	1815
277	98.96949373583803	1820
278	98.96848647469365	1825
279	98.9687787920521	1830
280	98.96871907697629	1835
281	98.96872704253518	1840
282	98.96872694716738	1845
283	98.9687266460505	1850
284	98.96872673827654	1855
285	98.96872678401301	1860
286	98.96872660864999	1865
287	98.96872638314561	1870
288	98.96873239205561	1875
289	98.96869076756722	1880
290	98.96888530855024	1885
291	98.96825540954141	1890
292	98.9688900179798	1895
293	98.97883610562816	1900
294	98.8674287012053	1905
295	98.20783419291583	1910
296	98.08747769249985	1915
297	94.66650292159893	1920
298	93.10666015522798	1925
299	85.49422935901397	1930
300	82.1964731665022	1935
301	80.88107504112119	1940
302	78.47104994423825	1945
303	75.06129191724385	1950
304	72.99607045155189	1955
305	71.58486569587664	1960
306	69.07599291102149	1965
307	70.74757312019749	1970
308	77.94306337293848	1975
309	71.24601472300023	1980
310	81.4415873123772	1985
311	87.30538078928173	1990
312	85.64005795141904	1995
313	82.96824407028939	2000
314	75.60287926993328	2005
315	74.17239794249359	2010
316	67.08497411972094	2015
317	67.57289692011514	2020
318	69.191727186612	2025
319	74.09897018282196	2030
320	69.38585853803508	2035
321	76.37252295695113	2040
322	82.89474021091893	2045
323	86.07963646225149	2050
324	88.84563572325722	2055
325	86.65331012349144	2060
326	89.14609433764313	2065
327	84.88521137419322	2070
328	82.85703235390086	2075
329	81.44852168079439	2080
330	79.22835355475023	2085
331	78.33710862295705	2090
332	77.16506936507369	2095
333	75.90950239719722	2100
334	76.13545912337555	2105
335	75.39779611573923	2110
336	74.06697010162578	2115
337	72.80163499322931	2120
338	71.82041477066095	2125
339	71.39744962877238	2130
340	74.98148907581218	2135
341	72.11541363160566	2140
342	75.58803580465633	2145
343	77.86917501340051	2150
344	78.30548187689719	2155
345	78.07228822032933	2160
346	77.08965285983801	2165
347	75.92263884670146	2170
348	74.24008412394751	2175
349	74.1053488518084	2180
350	74.80625442055316	2185
351	75.06038086040269	2190
352	75.07151892063719	2195
353	75.91464818819786	2200
354	75.49224323151196	2205
355	75.31719935895748	2210
356	74.75976866780879	2215
357	73.47365788703932	2220
358	72.33957297503217	2225
359	69.90542491567467	2230
360	64.24815587177761	2235
361	60.544013101282445	2240
362	56.168363273989826	2245
363	51.71219805828455	2250
364	50.3375557955966	2255
365	49.89182281739569	2260
366	49.57181482859721	2265
367	49.4985726508997	2270
368	48.67421288724381	2275
369	48.2971457641979	2280
370	47.117414213650214	2285
371	46.39364850833348	2290
372	46.092471014725696	2295
373	45.317239426387424	2300
374	45.34041333594512	2305
375	45.40536610189723	2310
376	45.54984067781277	2315
377	45.674370041806014	2320
378	45.94824063627363	2325
379	45.847121608429354	2330
380	45.42273607191636	2335
381	45.69498844948156	2340
382	45.16098595629996	2345
