	value	height
0	71.545759393533	425
1	71.76804510115545	430
2	71.92252868897246	435
3	72.73193937010069	440
4	73.45644439801397	445
5	74.47257138978784	450
6	75.79639925349602	455
7	75.51922529307537	460
8	76.32636702830423	465
9	76.78706937450686	470
10	77.201157149582	475
11	77.5492767467012	480
12	77.94155854791103	485
13	77.94376702888395	490
14	77.94919413421924	495
15	77.94567705430583	500
16	77.9529354118675	505
17	77.9498733440424	510
18	78.42044952487524	515
19	78.67181587864555	520
20	78.40845932363649	525
21	78.99942654168221	530
22	79.58292541172865	535
23	79.45833181295244	540
24	79.53850163931163	545
25	80.62526919018217	550
26	80.43959303683718	555
27	80.5653429348226	560
28	81.30284697697535	565
29	81.63562406795684	570
30	81.43868939533405	575
31	82.35370477483362	580
32	82.66020414991308	585
33	82.35388515325405	590
34	82.86432977693578	595
35	82.9913876138046	600
36	83.00716803619612	605
37	83.65060145248631	610
38	83.3136773379519	615
39	83.65529910632128	620
40	84.124056674739	625
41	84.65978833831555	630
42	84.43609890343193	635
43	84.94920130031531	640
44	85.12347362045752	645
45	84.70049135677364	650
46	84.56479398061427	655
47	84.58388508796457	660
48	84.10713489972062	665
49	83.94350961076864	670
50	84.42326035442507	675
51	84.51794153672952	680
52	84.35299266923936	685
53	84.88468787743062	690
54	85.09101341070516	695
55	84.97190354936603	700
56	85.61583733576784	705
57	85.37772461118226	710
58	85.58408235738798	715
59	85.98231060560192	720
60	85.93764830545214	725
61	85.94923139719079	730
62	85.96991862707823	735
63	86.34687556750423	740
64	87.09552671922833	745
65	86.55052511971775	750
66	87.42925428383278	755
67	88.07967559199302	760
68	88.3082857915992	765
69	88.51539630804076	770
70	88.94601745064256	775
71	88.94171924036071	780
72	88.94962030829747	785
73	88.94653421839776	790
74	88.94851631956388	795
75	88.94405301357955	800
76	88.99467230855538	805
77	89.11852858309477	810
78	89.32937795914415	815
79	89.59063973690593	820
80	90.13179420777735	825
81	90.69296429824473	830
82	91.35092479006784	835
83	91.63007935376862	840
84	91.48617202331326	845
85	91.49037483806816	850
86	90.97387476910917	855
87	91.2091565661799	860
88	91.74086648986635	865
89	91.46845422546524	870
90	91.95500692040628	875
91	91.56612957999353	880
92	91.35208130310427	885
93	91.3100824815318	890
94	92.20045869008463	895
95	91.7118475454361	900
96	92.45907448539911	905
97	93.13989649225486	910
98	93.62314477826811	915
99	94.25528704898548	920
100	94.54746764457447	925
101	95.22721135515921	930
102	95.83575417317645	935
103	96.01728881320895	940
104	96.21094290640077	945
105	96.33965624589678	950
106	96.45491448639562	955
107	96.64380187888368	960
108	96.95254358655748	965
109	97.65855145463662	970
110	97.61658923731817	975
111	97.60525445695913	980
112	98.12754165282054	985
113	98.51309767026467	990
114	98.18252304151503	995
115	98.63157894736842	1000
116	99.00915263128798	1005
117	98.93566961925188	1010
118	98.95170521028517	1015
119	98.95401698106426	1020
120	99.2359709155936	1025
121	99.48384759474773	1030
122	99.22318626931765	1035
123	99.79276075644142	1040
124	99.95987835764792	1045
125	99.94427358437076	1050
126	99.94867857241991	1055
127	99.94541853473747	1060
128	99.94563448546111	1065
129	99.66443752895597	1070
130	99.46933799983195	1075
131	99.57921620776555	1080
132	99.22363030479937	1085
133	98.90483787090989	1090
134	99.47201671620026	1095
135	98.99326685192297	1100
136	99.65098241966578	1105
137	99.97420004408593	1110
138	99.96422121394	1115
139	99.6968164142001	1120
140	98.989738662167	1125
141	99.69561505569494	1130
142	99.15120173592676	1135
143	98.94938367064817	1140
144	98.66164114270443	1145
145	98.52787207489935	1150
146	98.43896830664039	1155
147	97.95114197367579	1160
148	97.948585628161	1165
149	97.77128406377076	1170
150	97.62402939109208	1175
151	97.54189670456338	1180
152	97.07619626459007	1185
153	96.53841260704444	1190
154	96.43714236963359	1195
155	95.56760798693128	1200
156	95.61585697945173	1205
157	95.51675127489325	1210
158	95.14149219023017	1215
159	95.05605574014054	1220
160	95.05275424395269	1225
161	95.0431175794513	1230
162	95.1264984656883	1235
163	94.72391943020362	1240
164	94.56925882102828	1245
165	94.54606104720337	1250
166	93.96158244875792	1255
167	93.95218579793575	1260
168	93.94494046658949	1265
169	93.94801697169706	1270
170	93.94752645437107	1275
171	93.94624640278892	1280
172	93.95001701858597	1285
173	93.95068069522674	1290
174	94.17682420876434	1295
175	94.41983787135831	1300
176	94.47070957612944	1305
177	94.3237857535226	1310
178	94.45756217236547	1315
179	93.38858404051446	1320
180	93.56036168844686	1325
181	93.32816877995609	1330
182	92.89615344747193	1335
183	92.95864547036344	1340
184	92.94547140405882	1345
185	92.9475440765637	1350
186	92.94737686871778	1355
187	92.94756040894016	1360
188	92.94600060999673	1365
189	92.9540373238136	1370
190	92.89438416421112	1375
191	92.78114458374593	1380
192	92.68651199928345	1385
193	92.18168792403456	1390
194	91.5231886410648	1395
195	91.52237968971241	1400
196	91.4823516819318	1405
197	90.9837993415725	1410
198	90.94483069770808	1415
199	90.94679451030048	1420
200	90.94789635981132	1425
201	90.94598584848939	1430
202	90.9534025878018	1435
203	90.94350492159022	1440
204	91.52349491167578	1445
205	92.31083135280043	1450
206	91.55941326998216	1455
207	92.44199734349604	1460
208	92.16116083401171	1465
209	91.57033014241264	1470
210	91.1812969879772	1475
211	91.38848240736745	1480
212	90.34428262595533	1485
213	89.9736878783606	1490
214	89.25256991946235	1495
215	88.66194541265841	1500
216	88.34835620643314	1505
217	88.00535190560761	1510
218	87.36015039455162	1515
219	87.56452413362284	1520
220	87.28864496545346	1525
221	86.89749193078012	1530
222	86.96045247484773	1535
223	86.96484970561932	1540
