	date_time	sensor_id	value	source	comment
0	1973-01-29 00:00:00	NA 	1	SCH	NA
873	1979-06-25 11:00:00	-922	1	SCH	NA
994	1980-01-01 12:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1032	1980-06-19 12:00:00	-922	1	SCH	NA
1033	1980-06-20 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1034	1980-06-20 18:00:00	-922	1	SCH	NA
1035	1980-06-23 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1040	1980-07-05 00:00:00	-922	1	SCH	NA
1041	1980-07-06 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1042	1980-08-01 06:00:00	-922	1	SCH	NA
1043	1980-08-16 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1048	1980-09-02 06:00:00	-922	1	SCH	NA
1049	1980-09-03 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1051	1980-09-06 12:00:00	-922	1	SCH	NA
1052	1980-09-08 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1056	1980-10-02 18:00:00	-922	1	SCH	NA
1057	1980-10-03 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1058	1980-10-05 06:00:00	-922	1	SCH	NA
1059	1980-10-07 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1061	1980-10-12 18:00:00	-922	1	SCH	NA
1062	1980-10-19 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1063	1980-10-19 12:00:00	-922	1	SCH	NA
1064	1980-10-23 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1067	1980-11-02 06:00:00	-922	1	SCH	NA
1069	1980-11-09 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1073	1980-11-12 12:00:00	-922	1	SCH	NA
1074	1980-11-13 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1075	1980-11-14 00:00:00	-922	1	SCH	NA
1076	1980-11-16 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1079	1980-11-21 06:00:00	-922	1	SCH	NA
1080	1980-11-22 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1085	1980-12-09 12:00:00	-922	1	SCH	NA
1086	1980-12-10 12:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1092	1980-12-20 00:00:00	-922	1	SCH	NA
1093	1980-12-22 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1096	1980-12-25 00:00:00	-922	1	SCH	NA
1097	1980-12-25 12:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1102	1981-01-29 06:00:00	-922	1	SCH	NA
1103	1981-01-29 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1105	1981-01-31 06:00:00	-922	1	SCH	NA
1107	1981-02-02 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1110	1981-02-11 06:00:00	-922	1	SCH	NA
1111	1981-02-12 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1123	1981-03-10 00:00:00	-922	1	SCH	NA
1124	1981-03-13 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1127	1981-03-22 18:00:00	-922	1	SCH	NA
1128	1981-03-23 11:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1132	1981-03-31 12:00:00	-922	1	SCH	NA
1133	1981-04-05 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1137	1981-06-21 18:00:00	-922	1	SCH	NA
1138	1981-07-11 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1157	1987-10-21 00:00:00	-922	1	SCH	NA
1158	1987-12-12 00:00:00	99	1	SCH	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)        
1165	1992-04-27 05:00:00	9	1	SCH	 No radiosonde – system unknown or not specified          
1173	1998-02-25 00:00:00	-922	1	SCH	NA
2196	2017-08-01 06:00:00	2	2	WMO	 No radiosonde – passive target (e.g. reflector)                 
10151	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , INDIA FAN TYPE 
10154	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 
10155	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I2 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 
