	date_time	sensor_id	value	source	comment
0	1920-01-22 09:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
29881	1992-01-03 12:00:00	RR2 	1	SCH	  RR2 USSR MARS-2 unspecified model {1983}^ (T=223) temperature, humidity, and winds <F=T1780PL,P=0,T=TR,U=G,W=Ta>
30048	1993-03-02 12:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
0	2013-01-01 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1946	2015-09-02 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1947	2015-09-04 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1948	2015-09-04 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2246	2016-01-31 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2247	2016-02-01 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2248	2016-02-01 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2249	2016-02-02 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2254	2016-02-04 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2257	2016-02-06 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2258	2016-02-06 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2259	2016-02-07 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2260	2016-02-07 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2261	2016-02-08 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2270	2016-02-12 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2274	2016-02-14 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2276	2016-02-15 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2277	2016-02-16 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2279	2016-02-17 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2280	2016-02-17 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2282	2016-02-18 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2284	2016-02-19 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2286	2016-02-20 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2287	2016-02-21 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2288	2016-02-21 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2289	2016-02-22 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2304	2016-02-29 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2310	2016-03-03 12:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2312	2016-03-04 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
10418	1961-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , GERMANY LANG-REICHSAMT FUER WETTER RADA , to , FRANCE METOX HAIR UNSPECIFIED 
10419	1963-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , FRANCE METOX HAIR UNSPECIFIED , to , USSR A-22-III 
10420	1964-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , USSR A-22-III , to , POLAND RM-12 
10421	1965-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , POLAND RM-12 , to , USSR A-22-III 
10420	1964-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , USSR A-22-III , to , POLAND RM-12 
10424	1970-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , POLAND RM-12 , to , USSR A-22-IV UNSPECIFIED 
10427	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
10429	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR A-22-IV UNSPECIFIED 
10432	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
10433	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I2 , RUSSIA/USSR MARS UNSPECIFIED 
10432	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
