	date_time	sensor_id	value	source	comment
0	1983-03-21 12:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
10332	2009-02-18 12:00:00	VNg 	1	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>
0	2013-01-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1813	2018-02-12 00:00:00	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1814	2018-02-12 10:58:21	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1815	2018-02-13 11:14:12	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1817	2018-02-15 11:09:59	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1818	2018-02-16 10:57:52	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1824	2018-02-21 10:49:33	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1825	2018-02-22 10:55:39	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1826	2018-02-23 10:57:41	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1827	2018-02-23 16:55:52	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1828	2018-02-24 10:57:13	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1836	2018-03-03 22:53:45	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1838	2018-03-05 10:56:17	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1839	2018-03-06 22:51:22	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1841	2018-03-08 22:53:26	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1873	2018-04-10 16:53:29	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1874	2018-04-11 10:51:14	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1926	2018-05-30 11:18:27	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1927	2018-05-31 11:02:46	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1928	2018-06-01 10:56:23	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
2383	2019-02-03 23:07:29	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2384	2019-02-04 05:01:06	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
2590	2019-08-03 11:04:56	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2591	2019-08-04 10:56:26	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
2925	2020-06-20 10:56:03	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
2926	2020-06-20 16:46:35	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1386	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 
1388	1993-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
