	date_time	sensor_id	value	source	comment
0	1959-06-24 00:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
1	2013-01-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1315	2014-12-14 23:00:00	148	2	WMO	PAZA-22M/MARL-A                              
1316	2014-12-15 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1322	2014-12-18 22:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1503	2015-02-23 11:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1526	2015-03-03 11:00:00	40	2	WMO	Sprenger E084 (Germany)                
1528	2015-03-04 11:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2057	2015-10-28 11:00:00	111	2	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          
2058	2015-10-28 23:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2073	2015-11-03 11:00:00	9	2	WMO	 No radiosonde – system unknown or not specified          
2074	2015-11-03 23:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2126	2015-11-26 11:00:00	126	2	WMO	Meteolabor SRS–C34/Argus 37 (Switzerland)                           
2127	2015-11-26 22:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
13811	1983-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 
13813	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
13813	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
13813	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
