	date_time	sensor_id	value	source	comment
0	1965-08-06 12:00:00	RA3 	1	SCH	  RA3 USSR A-22-III radiosonde {1957}^ (W2=12, T=073) <F=V403MR,P=2A(phosphorous bronze),T=BC,U=G,W=Dm>
10340	1961-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , GERMANY LANG-REICHSAMT FUER WETTER RADA , to , FRANCE METOX HAIR UNSPECIFIED 
10341	1964-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , FRANCE METOX HAIR UNSPECIFIED , to , POLAND RM-12 
10342	1965-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , POLAND RM-12 , to , USSR A-22-III 
10343	1967-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , USSR A-22-III , to , POLAND RM-12 
10345	1970-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , POLAND RM-12 , to , USSR A-22-IV UNSPECIFIED 
10348	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
10351	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
10352	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I2 , RUSSIA/USSR MARS UNSPECIFIED 
10351	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
