	date_time	sensor_id	value	source	comment
0	1953-02-14 14:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
0	2013-01-02 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
30	2013-03-04 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
32	2013-03-08 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
33	2013-03-10 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
34	2013-03-12 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
53	2013-04-25 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
54	2013-04-26 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
57	2013-05-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
62	2013-05-08 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
63	2013-05-09 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
85	2013-06-08 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
87	2013-06-10 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
106	2013-06-29 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
108	2013-07-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
117	2013-07-10 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
119	2013-07-18 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
250	2015-03-05 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
908	2020-03-26 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1262	2021-07-12 12:00:00	163	2	WMO	Modem M20 radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (France)             
4470	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USWB BENDIX UNSPECIFIED 
4473	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED , ? 
