	date_time	sensor_id	value	source	comment
0	1943-05-23 14:00:00	V18 	1	SCH	  V18 Vaisala RS18 hair hygrometer radiosonde {1972} WMO instr=35^ (W3=35, T=031) <F=T25,400,1680FR,P=2Ac,T=BRc,U=Hrc>
13159	1986-12-23 12:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
0	2013-01-01 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
5050	2020-01-29 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5053	2020-01-30 12:00:00	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5056	2020-02-01 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5135	2020-03-18 00:00:00	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1980	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
1981	1986-12-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA RS21 UNSPECIFIED 
1983	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 
1984	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
1984	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
