	date_time	sensor_id	value	source	comment
0	1958-12-01 00:00:00	RS6 	1	SCH	  RS6 USSR RZ-049 radiosonde, radiation and lag corrections {1957}^ (I=S1, T=274,337) <F=V403MB,P=2A,T=B,U=H,W=O or Dm>
18078	1974-01-09 00:00:00	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
21534	1976-09-28 06:00:00	WRK 	1	SCH	  WRK exact type insufficiently documented
21684	1976-11-20 00:00:00	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
25016	1979-06-15 06:00:00	WRK 	1	SCH	  WRK exact type insufficiently documented
25083	1979-08-19 00:00:00	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
26586	1980-12-08 00:00:00	WRK 	1	SCH	  WRK exact type insufficiently documented
26667	1981-01-17 12:00:00	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
29590	1984-05-24 00:00:00	MR5 	1	SCH	  MR5 Mixed Russia RKZ-5 (RK5, DP to or near top) and MARS-2-2 (RRB, DP to T around -40), both using Meteorit-2 radar^
29614	1984-06-01 00:00:00	RRB 	1	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>
29960	1984-10-26 12:00:00	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
30133	1984-12-12 12:00:00	RRB 	1	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>
34539	1989-09-25 00:00:00	MRr 	1	SCH	  MRr Mixed Russia MARS no RH (RR1, no RH so sfc DP only) and MARS-2 (RR2, either RRA or RRB, DP to T around -40)^
34642	1989-10-31 00:00:00	RRB 	1	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>
35854	1991-06-15 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
35859	1991-06-17 12:00:00	RRB 	1	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>
35860	1991-06-18 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
35928	1991-07-25 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
36968	2004-11-13 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
37257	2005-06-19 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
37258	2005-09-22 12:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
0	2013-01-01 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
37	2013-01-19 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
38	2013-01-20 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
62	2013-02-01 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
63	2013-02-01 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
923	2014-11-23 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
924	2014-11-23 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1248	2015-07-01 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
1249	2015-07-02 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1268	2015-07-14 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1270	2015-07-15 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1293	2015-07-26 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1317	2015-08-09 12:00:00	38	2	WMO	VIZ LOCATE Loran-C (United States)              
1318	2015-08-10 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1453	2015-10-19 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1454	2015-10-19 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1525	2015-11-24 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1526	2015-11-24 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1563	2015-12-13 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
1564	2015-12-13 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
1641	2016-01-21 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1889	2016-05-24 00:00:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
1890	2016-05-24 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1987	2016-07-12 00:00:00	90	2	WMO	Radiosonde not specified or unknown             
2129	2016-09-22 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
2509	2017-03-31 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
