	date_time	sensor_id	value	source	comment
0	1954-07-03 04:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
7410	1974-05-21 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
7412	1975-10-07 00:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9070	1983-07-21 11:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9075	1983-09-20 12:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9140	1984-10-22 11:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9141	1984-12-30 00:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9166	1985-07-27 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9168	1985-10-21 11:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9175	1985-12-15 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9180	1990-10-05 12:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9188	1990-12-23 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9190	1992-05-17 12:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9191	1992-05-18 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9192	1993-04-24 12:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9207	1993-06-07 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9210	1993-09-08 12:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9230	1993-10-27 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9231	2002-04-10 00:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9267	2002-05-30 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
1827	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , KEW MK IIB 
1828	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 
1828	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 
