	date_time	sensor_id	value	source	comment
0	1969-10-16 12:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
7246	1975-09-12 06:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
30707	1991-11-01 00:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
31832	1992-08-14 11:00:00	VDT 	1	SCH	  VDT Vaisala RS80 PC Cora auto corr, ranging wind 31313=46203^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ta>
50026	2005-08-15 23:00:00	VNg 	1	SCH	  VNg Vaisala RS92 DigiCORA III auto corr, GPS wind 31313=48008^ <F=T400-406DL,P=Sc,T=Wc,U=2Ah,N=G>
0	2013-01-01 11:00:00	81	2	WMO	Vaisala RS92/Autosonde (Finland)                
3498	2017-09-05 10:45:12	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3502	2017-09-07 10:45:05	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
3503	2017-09-07 16:45:09	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
3504	2017-09-07 22:45:06	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4649	2019-04-10 10:45:11	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
5103	2019-11-14 23:42:58	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5332	2020-03-09 22:45:05	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
5395	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , E GERMANY FREIBERG UNSPECIFIED 
5396	1969-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , E GERMANY FREIBERG UNSPECIFIED , to , USSR RKZ-1A 1780 MHZ 
5397	1971-03-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , USSR RKZ-1A 1780 MHZ , to , USSR RKZ-2 1780 MHZ 
5400	1993-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
