	date_time	sensor_id	value	source	comment
0	1961-01-09 12:00:00	RA3 	1	SCH	  RA3 USSR A-22-III radiosonde {1957}^ (W2=12, T=073) <F=V403MR,P=2A(phosphorous bronze),T=BC,U=G,W=Dm>
10532	1975-09-21 18:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
10586	1975-11-20 00:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
11204	1976-08-31 18:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
11209	1977-01-16 12:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
12556	1978-11-06 18:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
12618	1979-01-05 12:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
13638	1985-03-25 00:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
13646	1986-12-28 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
13650	1989-07-07 12:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
15563	1991-10-24 12:00:00	MRA 	1	SCH	  MRA Mixed Russia MARS-2-1 (RRA, DP to T around -40) and MRZ-3A (RZ3, DP to or near top)^
15802	1992-02-24 12:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
18894	1997-01-10 00:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
18915	1997-02-18 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
19864	1998-10-13 00:00:00	MRz 	1	SCH	  MRz Mixed Russia MRZ no RH (RZ1, surface DP only) and MRZ-3A (RZ3, 31313=52703, DP to or near top)^
19873	1998-11-01 00:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
20007	1999-03-25 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
20008	2000-04-18 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
21248	2003-10-02 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
21250	2004-01-01 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
0	2013-01-01 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
16	2013-01-09 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
17	2013-01-09 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
47	2013-01-25 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
51	2013-01-27 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
52	2013-01-27 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
53	2013-01-28 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
54	2013-01-28 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
55	2013-01-29 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
76	2013-02-08 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
77	2013-02-09 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
99	2013-02-20 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
100	2013-02-21 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
111	2013-02-26 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
112	2013-02-27 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
128	2013-03-07 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
129	2013-03-08 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
322	2013-06-12 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
323	2013-06-13 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
394	2013-07-18 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
395	2013-07-19 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
410	2013-07-27 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
411	2013-07-27 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
563	2013-10-12 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
564	2013-10-13 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
576	2013-10-19 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
577	2013-10-19 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
664	2013-12-02 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
665	2013-12-03 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
768	2014-01-25 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
769	2014-01-25 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
883	2014-03-23 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
