	date_time	sensor_id	value	source	comment
0	1927-10-18 10:00:00	RZW 	1	SCH	  RZW Russia MRZ-3A radiosonde with MARL-A or Vektor-M phased-array radiotheodolite {2004} 31313=58803^ (W3=88) <F=T1680PL,P=0,T=TR(MMT-1),U=G,W=Ta>
0	2013-01-01 00:00:00	88	2	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              
108	2013-02-24 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
111	2013-02-26 00:00:00	88	2	WMO	MARL-A or Vektor-M-MRZ (Russian Federation)              
112	2013-02-26 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
191	2013-04-13 12:00:00	9	2	WMO	 No radiosonde – system unknown or not specified          
192	2013-04-14 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
195	2013-04-15 12:00:00	9	2	WMO	 No radiosonde – system unknown or not specified          
196	2013-04-16 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
197	2013-04-16 12:00:00	9	2	WMO	 No radiosonde – system unknown or not specified          
205	2013-04-20 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
206	2013-04-21 00:00:00	9	2	WMO	 No radiosonde – system unknown or not specified          
209	2013-04-22 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
212	2013-04-24 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
213	2013-04-24 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
227	2013-05-01 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
228	2013-05-02 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
235	2013-05-05 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
236	2013-05-06 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
244	2013-05-10 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
245	2013-05-10 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
290	2013-06-02 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
291	2013-06-02 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
292	2013-06-03 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
293	2013-06-03 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
335	2013-06-24 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
336	2013-06-25 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
338	2013-06-26 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
339	2013-06-26 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
347	2013-06-30 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
348	2013-07-01 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
753	2014-01-23 12:00:00	59	2	WMO	Modem M2K2-R 1680 MHz RDF radiosonde with pressure sensor chip (France)        
754	2014-01-24 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
772	2014-02-02 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
773	2014-02-03 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
915	2014-04-17 12:00:00	61	2	WMO	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)            
916	2014-04-18 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
950	2014-05-05 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
951	2014-05-05 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
973	2014-05-16 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
974	2014-05-17 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1014	2014-06-05 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
1016	2014-06-06 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1173	2014-08-25 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
1174	2014-08-25 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1180	2014-08-28 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
1181	2014-08-29 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1220	2014-09-17 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
1221	2014-09-18 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
