	date_time	sensor_id	value	source	comment
0	1964-01-02 12:00:00	H1G 	1	SCH	  H1G China International Telecommunication Equipment Factory GZZ-1 Comb like Molchanov RZ-049 radiosonde {1955}^ (T=047) <F=V260(?)MB,P=A,T=B,U=H,W=O or Dm>
2769	1974-04-01 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
24915	2004-05-31 23:00:00	H9G 	1	SCH	"  H9G China Shanghai Radio Factory #23 GZZ-9, GZZ9, GTS1 1675 MHz, or ""Shang/E, L band radar"" (electronic) radiosonde {2002} 31313=63203 (132)^ <F=T1675DL,"
2800	2016-07-14 23:00:00	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
5892	2020-08-20 11:15:17	201	2	WMO	NA
6022	2020-10-24 11:15:40	202	2	WMO	NA
6031	2020-10-28 23:15:38	200	2	WMO	NA
6081	2020-11-22 23:15:39	201	2	WMO	NA
6202	2021-01-22 11:17:09	200	2	WMO	NA
6203	2021-01-22 23:15:17	201	2	WMO	NA
6284	2021-03-04 11:15:45	200	2	WMO	NA
6682	2021-09-19 11:15:38	202	2	WMO	NA
6794	2021-11-14 11:15:31	200	2	WMO	NA
6824	2021-11-29 11:15:05	201	2	WMO	NA
6874	2021-12-24 11:15:49	202	2	WMO	NA
3814	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3814	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3814	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3814	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3822	2006-03-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GTS1 1680 MHZ 
