	date_time	sensor_id	value	source	comment
0	1976-07-16 00:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
770	1978-09-19 12:00:00	C2  	1	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"
8478	1997-10-29 00:00:00	??? 	1	SCH	  ??? Unknown instrument category because data is not available for checking^
0	2013-01-01 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
105	2013-03-07 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
116	2013-04-17 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
132	2013-04-26 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
286	2013-07-31 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
412	2013-10-04 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
419	2013-10-08 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
423	2013-10-10 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
425	2013-10-11 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
1887	2016-11-25 00:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
2391	2018-07-23 11:01:11	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
3983	2021-08-20 18:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
4025	2021-09-11 23:05:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
4068	2021-10-04 12:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
4125	2021-11-02 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
4165	2021-11-22 00:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
9532	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 
9534	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 
9535	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 
