	date_time	sensor_id	value	source	comment
0	1956-11-22 17:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
0	2013-01-02 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
184	2013-07-10 12:00:00	51	2	WMO	VIZ-B2 (United States)                
185	2013-07-11 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
218	2013-08-19 12:00:00	51	2	WMO	VIZ-B2 (United States)                
219	2013-08-20 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
226	2013-08-27 12:00:00	51	2	WMO	VIZ-B2 (United States)                
227	2013-08-29 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
229	2013-08-31 12:00:00	51	2	WMO	VIZ-B2 (United States)                
230	2013-09-01 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
244	2013-09-19 12:00:00	51	2	WMO	VIZ-B2 (United States)                
245	2013-09-20 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
248	2013-09-23 12:00:00	51	2	WMO	VIZ-B2 (United States)                
249	2013-09-25 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
250	2013-09-26 12:00:00	51	2	WMO	VIZ-B2 (United States)                
251	2013-09-27 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
269	2013-10-16 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
270	2013-10-18 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
272	2013-10-20 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
273	2013-10-22 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
350	2014-02-16 12:00:00	51	2	WMO	VIZ-B2 (United States)                
351	2014-02-18 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
556	2015-10-31 12:00:00	51	2	WMO	VIZ-B2 (United States)                
557	2015-11-01 12:00:00	183	2	WMO	Vaisala RS92-D/Intermet IMS 1500 w/silicon capacitive   pressure sensor, capacitive wire   temperature sensor, twin thin-film heated   polymer capacitive relative humidity sensor   and RDF wind
588	2015-12-10 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4232	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ 1392 SERIES UNSPEC TRANSISTOR XMTR 
4234	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ 1397 NORWAY 72 MHZ 
4235	1992-12-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 
