	date_time	sensor_id	value	source	comment
0	1954-07-06 03:00:00	J80 	1	SCH	  J80 Japan Meisei RSII-80 or RS2-80 radiosonde {1981} 31313=72202^ (W2=09, W3=22, 31313=72202) <F=T1680FB,P=A,T=TR,U=C>
18250	1984-01-06 12:00:00	ZJ42	1	SCH	  ZJ42 exact type insufficiently documented
18591	1984-07-01 12:00:00	J8t 	1	SCH	  J8t Japan Meisei RSII-80 or RS2-80 radiosonde, Taiwan 31313=52202^
28203	1997-05-31 12:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
28204	1997-06-01 00:00:00	VCV 	1	SCH	  VCV Vaisala RS80 DigiCORA I, II, or Marwin auto corr, Omega wind 31313=46105^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>
28210	1997-06-04 00:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
28211	1997-06-04 12:00:00	J8t 	1	SCH	  J8t Japan Meisei RSII-80 or RS2-80 radiosonde, Taiwan 31313=52202^
28256	1997-06-27 00:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
28257	1997-06-27 12:00:00	J8t 	1	SCH	  J8t Japan Meisei RSII-80 or RS2-80 radiosonde, Taiwan 31313=52202^
28300	1997-07-18 12:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
28320	1997-07-28 00:00:00	VCV 	1	SCH	  VCV Vaisala RS80 DigiCORA I, II, or Marwin auto corr, Omega wind 31313=46105^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=O>
28321	1997-07-28 12:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
28324	1997-07-30 00:00:00	J8t 	1	SCH	  J8t Japan Meisei RSII-80 or RS2-80 radiosonde, Taiwan 31313=52202^
31496	2001-12-25 12:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
31519	2002-01-05 12:00:00	J99 	1	SCH	  J99 Japan Meisei RSII-91 new hygrometer radiosonde {199907} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>
31635	2002-03-06 12:00:00	VCL 	1	SCH	  VCL Vaisala RS80 DigiCORA I, II, or Marwin auto corr, LoRAN wind 31313=46106^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,N=L>
31639	2002-03-08 12:00:00	J99 	1	SCH	  J99 Japan Meisei RSII-91 new hygrometer radiosonde {199907} 31313=74702^ (W3=47) <F=T1680FL,P=Ac,T=TR,U=A>
2175	2016-01-15 00:00:00	40	2	WMO	Sprenger E084 (Germany)                
3546	2017-12-12 12:00:00	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
14881	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GZZ-2 
14881	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GZZ-2 
14881	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GZZ-2 
14887	1993-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , UNKNOWN SONDE 
