	date_time	sensor_id	value	source	comment
0	1963-01-01 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
0	2014-06-15 23:00:00	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
4509	2020-08-20 11:16:12	201	2	WMO	NA
4510	2020-08-20 23:15:59	200	2	WMO	NA
4549	2020-09-10 23:15:29	201	2	WMO	NA
4589	2020-09-30 23:15:06	200	2	WMO	NA
4609	2020-10-10 23:15:30	201	2	WMO	NA
4629	2020-10-20 23:15:13	202	2	WMO	NA
4650	2020-10-31 11:15:19	201	2	WMO	NA
4693	2020-11-21 23:15:05	200	2	WMO	NA
4711	2020-11-30 23:15:14	201	2	WMO	NA
4751	2020-12-20 23:16:34	200	2	WMO	NA
4796	2021-01-12 11:15:16	201	2	WMO	NA
4797	2021-01-12 23:15:04	200	2	WMO	NA
4835	2021-01-31 23:15:08	201	2	WMO	NA
4931	2021-03-20 23:15:15	202	2	WMO	NA
4948	2021-03-31 23:15:07	200	2	WMO	NA
4968	2021-04-10 23:15:13	201	2	WMO	NA
5048	2021-05-20 23:15:09	202	2	WMO	NA
5130	2021-06-30 23:15:37	201	2	WMO	NA
5160	2021-07-15 23:15:18	200	2	WMO	NA
5235	2021-08-22 11:15:10	201	2	WMO	NA
5337	2021-10-12 11:15:08	202	2	WMO	NA
5375	2021-10-31 11:15:17	200	2	WMO	NA
5382	2021-11-03 23:15:27	201	2	WMO	NA
