	date_time	sensor_id	value	source	comment
0	1949-02-14 15:00:00	??? 	1	SCH	  ??? Unknown instrument category because data is not available for checking^
0	2013-01-02 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1579	2014-08-11 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
1580	2014-08-11 15:47:43	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3458	2016-08-11 12:00:00	18	2	WMO	Graw DFM-06 (Germany)                
3459	2016-08-11 15:47:03	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3545	2016-09-08 07:00:00	18	2	WMO	Graw DFM-06 (Germany)                
3546	2016-09-08 09:52:53	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3547	2016-09-08 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
3548	2016-09-08 15:56:54	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3650	2016-10-11 13:00:00	18	2	WMO	Graw DFM-06 (Germany)                
3651	2016-10-11 15:57:21	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3659	2016-10-13 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
3660	2016-10-13 09:45:05	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4179	2017-06-07 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4180	2017-06-07 15:48:37	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4195	2017-06-13 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4196	2017-06-13 09:45:15	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4197	2017-06-13 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4198	2017-06-13 15:50:01	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4207	2017-06-19 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4208	2017-06-19 15:46:24	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4211	2017-06-20 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4212	2017-06-20 09:45:42	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4213	2017-06-20 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4214	2017-06-20 15:55:30	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4218	2017-06-21 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4219	2017-06-21 15:49:25	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4222	2017-06-22 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4223	2017-06-22 09:45:15	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4235	2017-06-27 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4236	2017-06-27 09:49:52	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4237	2017-06-27 12:00:00	18	2	WMO	Graw DFM-06 (Germany)                
4238	2017-06-27 16:11:52	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4245	2017-06-29 06:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4246	2017-06-29 09:47:58	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4247	2017-06-29 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4248	2017-06-29 15:45:29	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4257	2017-07-04 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4258	2017-07-04 09:52:09	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4281	2017-07-11 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4282	2017-07-11 09:45:18	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4287	2017-07-12 10:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4289	2017-07-12 15:44:59	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4294	2017-07-13 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4295	2017-07-13 15:53:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4298	2017-07-14 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4299	2017-07-17 04:42:43	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4301	2017-07-17 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4302	2017-07-17 15:54:03	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4305	2017-07-18 06:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4306	2017-07-18 09:51:40	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4307	2017-07-18 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4308	2017-07-18 15:49:23	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4316	2017-07-20 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4317	2017-07-20 09:48:15	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4342	2017-07-27 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4343	2017-07-27 15:50:11	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4379	2017-08-08 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4380	2017-08-08 15:45:03	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4441	2017-08-29 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4442	2017-08-29 15:45:22	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4450	2017-08-31 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4451	2017-08-31 09:51:30	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4548	2017-09-28 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4549	2017-09-28 15:47:13	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4623	2017-10-24 10:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4624	2017-10-24 12:50:47	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4625	2017-10-25 04:32:12	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4626	2017-10-25 09:46:23	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4708	2017-12-08 06:01:27	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4709	2017-12-11 05:58:52	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4738	2018-01-05 05:57:03	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4739	2018-01-08 05:48:09	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4782	2018-01-24 10:43:43	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4807	2018-02-07 05:44:58	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4809	2018-02-07 16:45:30	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4816	2018-02-12 05:56:28	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4818	2018-02-12 10:47:50	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4826	2018-02-14 06:05:26	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4827	2018-02-14 10:47:55	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4879	2018-03-05 05:55:39	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4881	2018-03-05 11:07:08	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4905	2018-03-14 05:44:31	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4906	2018-03-14 10:45:25	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4928	2018-03-23 05:45:34	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4930	2018-03-26 03:45:49	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4940	2018-03-28 05:04:21	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4941	2018-03-28 09:43:38	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4951	2018-03-30 05:19:22	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4952	2018-04-03 03:47:02	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4969	2018-04-06 04:52:55	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4970	2018-04-09 03:45:29	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4991	2018-04-13 04:39:32	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
4993	2018-04-16 09:48:31	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4998	2018-04-17 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
4999	2018-04-17 09:47:54	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5005	2018-04-18 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5006	2018-04-18 15:44:33	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5009	2018-04-19 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5010	2018-04-19 09:50:36	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5011	2018-04-19 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5012	2018-04-19 15:46:44	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5014	2018-04-20 04:58:21	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5016	2018-04-23 09:46:50	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5023	2018-04-24 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5024	2018-04-24 15:46:16	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5036	2018-04-27 04:49:17	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5038	2018-05-02 03:48:07	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5051	2018-05-07 04:39:26	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5052	2018-05-07 09:47:03	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5078	2018-05-16 04:51:57	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
5079	2018-05-16 09:44:43	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5084	2018-05-17 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5085	2018-05-17 09:48:28	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5114	2018-05-29 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5115	2018-05-29 09:48:06	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5136	2018-06-06 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5137	2018-06-06 16:16:19	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5172	2018-06-19 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5173	2018-06-19 09:48:35	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5174	2018-06-19 13:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5175	2018-06-19 15:45:08	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5182	2018-06-21 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
5183	2018-06-21 09:47:25	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5241	2018-07-10 07:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
