	date_time	sensor_id	value	source	comment
0	1951-07-01 02:00:00	RS3 	1	SCH	  RS3 USSR RZ-043 radiosonde {1944}^ <F=V7.5MR,P=D,T=B,U=H>
19781	1975-01-03 12:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
34131	1986-03-05 12:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
34133	1986-03-06 00:00:00	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
34135	1986-03-06 12:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
35227	1986-12-21 12:00:00	MRA 	1	SCH	  MRA Mixed Russia MARS-2-1 (RRA, DP to T around -40) and MRZ-3A (RZ3, DP to or near top)^
35291	1987-01-06 12:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
35372	1987-01-27 12:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
35374	1987-01-28 00:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
35450	1987-02-16 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
35451	1987-02-16 06:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
35497	1987-02-28 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
35498	1987-02-28 06:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
35539	1987-03-10 12:00:00	MRA 	1	SCH	  MRA Mixed Russia MARS-2-1 (RRA, DP to T around -40) and MRZ-3A (RZ3, DP to or near top)^
35947	1987-06-22 07:00:00	RRA 	1	SCH	  RRA USSR MARS-2-1 radiosonde {1983} 31313=72803^ (W3=28, T=224, 31313=72803) used with Meteor and Meteorit-1 radar <F=T1780PL,P=0,T=TR,U=G,W=Ta>
40542	1991-10-17 12:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
44503	1999-08-19 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
44505	2000-12-14 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
0	2013-01-01 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
4	2013-01-03 00:00:00	69	2	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              
5	2013-01-03 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
42	2013-01-22 00:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
43	2013-01-22 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
99	2013-02-19 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
100	2013-02-20 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
161	2013-03-22 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
162	2013-03-23 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
169	2013-03-26 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
170	2013-03-27 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
185	2013-04-03 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
186	2013-04-04 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
187	2013-04-04 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
188	2013-04-05 00:00:00	69	2	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              
189	2013-04-05 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
190	2013-04-06 00:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
192	2013-04-07 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
193	2013-04-07 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
198	2013-04-10 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
201	2013-04-11 12:00:00	68	2	WMO	AVK-RZM-2 (Russian Federation)                
204	2013-04-17 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
440	2013-08-13 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
732	2014-01-12 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
881	2014-04-01 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
1028	2014-06-14 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1252	2014-10-04 12:00:00	69	2	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              
1253	2014-10-05 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1340	2014-11-17 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
1640	2015-06-01 00:00:00	69	2	WMO	MARL-A or Vektor-M-RZM-2 (Russian Federation)              
1641	2015-06-01 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
1683	2015-06-22 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1700	2015-07-01 00:00:00	90	2	WMO	Radiosonde not specified or unknown             
2237	2016-03-25 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2493	2016-08-03 00:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
2494	2016-08-03 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2521	2016-08-20 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
2530	2016-08-25 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2531	2016-08-25 12:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
2618	2016-10-13 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2620	2016-10-14 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2621	2016-10-15 00:00:00	90	2	WMO	Radiosonde not specified or unknown             
2672	2016-11-09 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2674	2016-11-10 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2676	2016-11-11 12:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2678	2016-11-12 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2679	2016-11-13 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2680	2016-11-13 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2681	2016-11-14 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2682	2016-11-14 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2683	2016-11-15 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2684	2016-11-15 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
2685	2016-11-16 00:00:00	89	2	WMO	MARL-A or Vektor-M-BAR (Russian Federation)              
2688	2016-11-17 12:00:00	90	2	WMO	Radiosonde not specified or unknown             
