	date_time	sensor_id	value	source	comment
0	1945-10-24 14:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
37079	2003-07-31 23:00:00	H9G 	1	SCH	"  H9G China Shanghai Radio Factory #23 GZZ-9, GZZ9, GTS1 1675 MHz, or ""Shang/E, L band radar"" (electronic) radiosonde {2002} 31313=63203 (132)^ <F=T1675DL,"
0	2013-01-01 11:00:00	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
5576	2020-08-20 11:17:08	200	2	WMO	NA
5580	2020-08-22 11:15:24	201	2	WMO	NA
5600	2020-09-01 12:00:00	1	2	WMO	NA
5601	2020-09-02 00:00:39	201	2	WMO	NA
5608	2020-09-05 12:00:00	1	2	WMO	NA
5609	2020-09-05 23:15:20	201	2	WMO	NA
5612	2020-09-07 12:00:00	1	2	WMO	NA
5613	2020-09-07 23:15:58	201	2	WMO	NA
5614	2020-09-08 12:00:00	1	2	WMO	NA
5615	2020-09-08 23:15:16	201	2	WMO	NA
6150	2021-06-03 11:15:56	200	2	WMO	NA
6253	2021-07-25 11:15:26	201	2	WMO	NA
6259	2021-07-28 11:15:43	200	2	WMO	NA
6260	2021-07-28 23:15:39	201	2	WMO	NA
6262	2021-07-29 23:16:37	200	2	WMO	NA
6285	2021-08-10 11:34:03	201	2	WMO	NA
6286	2021-08-10 23:15:28	200	2	WMO	NA
6373	2021-09-23 11:15:13	202	2	WMO	NA
6522	2021-12-06 23:15:23	201	2	WMO	NA
3865	2003-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ , to , CHINA GTS1 1680 MHZ 
3866	2006-03-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GTS1 1680 MHZ 
