	date_time	sensor_id	value	source	comment
0	1945-01-21 12:00:00	C2  	1	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"
44885	1988-01-08 00:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
0	2013-03-21 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1170	2017-05-17 10:16:58	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1226	2018-06-22 09:32:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1228	2018-07-25 23:27:26	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
1287	2019-03-04 10:34:45	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1288	2019-03-05 10:43:51	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5535	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USA CMD-18 ERRONEOUS (?) 
5536	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ AN/AMQ-9 UNSPECIFIED 
5537	1978-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ AN/AMT-4 UNSPECIFIED , to , VAISALA RS21 UNSPECIFIED 
5539	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
5540	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 
5541	1988-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 
5539	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
5545	1992-12-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
