	date_time	sensor_id	value	source	comment
0	1954-01-01 03:00:00	ZH1 	1	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>
27487	1993-05-10 12:00:00	Zml 	1	SCH	  Zml VIZ/Sippican MK II Microsonde no rad corr, LoRAN wind 31313=04906^
31676	1999-06-16 00:00:00	VC_ 	1	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
0	2013-01-01 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
4072	2018-09-18 23:34:00	117	2	WMO	Graw DFM-09 (Germany)                            
2581	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 
2581	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 
2581	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CANADA SANGAMO UNSPECIFIED 
2585	1992-12-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CANADA VALCOM UNSPECIFIED 
2586	1993-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , CANADA VALCOM UNSPECIFIED , to , VIZ UNSPECIFIED 
2589	1998-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VAISALA UNSPECIFIED 
