	date_time	sensor_id	value	source	comment
0	1946-01-11 12:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
0	2013-01-01 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
441	2013-09-20 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
444	2013-09-21 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
445	2013-09-22 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
447	2013-09-23 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
448	2013-09-24 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
449	2013-09-24 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
451	2013-09-25 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
452	2013-09-26 00:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
453	2013-09-26 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
455	2013-09-27 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
456	2013-09-28 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
457	2013-09-28 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
458	2013-09-29 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
463	2013-10-01 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
464	2013-10-02 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
473	2013-10-06 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
474	2013-10-07 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
483	2013-10-11 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
484	2013-10-12 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
495	2013-10-17 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
496	2013-10-18 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
529	2013-11-03 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
530	2013-11-04 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
539	2013-11-08 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
540	2013-11-09 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
549	2013-11-13 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
550	2013-11-14 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
557	2013-12-06 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
558	2013-12-07 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
562	2013-12-11 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
563	2013-12-12 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
566	2013-12-15 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
567	2013-12-16 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
568	2013-12-17 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
569	2013-12-18 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
577	2013-12-26 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
578	2013-12-27 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
580	2013-12-30 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
581	2013-12-31 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
585	2014-01-04 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
586	2014-01-05 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
588	2014-01-07 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
589	2014-01-08 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
593	2014-01-13 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
594	2014-01-14 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
596	2014-01-16 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
597	2014-01-17 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
599	2014-01-19 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
600	2014-01-20 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
605	2014-01-25 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
606	2014-01-26 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
608	2014-01-28 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
609	2014-01-29 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
611	2014-01-31 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
612	2014-02-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
613	2014-02-02 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
614	2014-02-03 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
616	2014-02-05 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
617	2014-02-06 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
978	2015-08-13 23:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3569	2020-07-08 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
264	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS11 
265	1964-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS11 , to , VAISALA RS13/15 UNSPECIFIED 
266	1971-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS13/15 UNSPECIFIED , to , VAISALA RS13/15 UNSPECIFIED 
267	1972-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS13/15 UNSPECIFIED , to , VAISALA RS18 
268	1976-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS18 , to , VAISALA RS21 UNSPECIFIED 
270	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
271	1984-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS21 UNSPECIFIED , to , VAISALA RS80 UNSPECIFIED 
273	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA UNSPECIFIED 
274	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
275	1991-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS80 UNSPECIFIED , to , VIZ MK II SERIES MICROSONDE UNSPECIFIED 
274	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
277	1992-12-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I2 , VIZ UNSPECIFIED 
