	date_time	sensor_id	value	source	comment
0	1950-01-01 03:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
18768	1963-01-11 00:00:00	AA53	1	SCH	  AA53 exact type insufficiently documented
34914	1973-11-07 00:00:00	AA63	1	SCH	  AA63 exact type insufficiently documented
42710	1978-02-26 22:00:00	AA83	1	SCH	  AA83 exact type insufficiently documented
43781	1978-11-13 22:00:00	APA3	1	SCH	  APA3 exact type insufficiently documented
50507	1982-08-11 00:00:00	APB 	1	SCH	  APB Australia Philips Mk II.5 Carbon hygristor radiosonde, no censoring {1982}^ (T=283) <F=T403FB,P=A,T=TR,U=C(VIZ)>
50971	1982-11-27 22:00:00	APCa	1	SCH	  APCa Australia Philips Mk III improved humidity duct radiosonde, DP censor {1983}^ (T=284) (F=T403FB,P=A,T=TR(VIZ),U=C(VIZ)>
60409	1988-07-04 05:00:00	W_R 	1	SCH	  W_R exact type insufficiently documented
553	1961-06-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED 
554	1976-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR 72 MHZ UNSPECIFIED , to , AUSTRALIA ASTOR MK I TRANSISTOR 
555	1978-11-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , AUSTRALIA ASTOR MK I TRANSISTOR , to , AUSTRALIA PHILIPS MK II LICL HYGRISTOR 
557	1982-08-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK II LICL HYGRISTOR , to , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST 
560	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS RS4 UNSPECIFIED 
561	1983-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , AUSTRALIA PHILIPS MK 2.5 CARBON HYGRIST , to , AUSTRALIA PHILIPS MK III CARBON HYGRIST 
563	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , AUSTRALIA PHILIPS UNSPECIFIED 
566	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
566	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
