	date_time	sensor_id	value	source	comment
0	1953-02-01 03:00:00	U1s 	1	SCH	  U1s USA AN/AMQ-1D 72 MHz single duct radiosonde {early 1950s}^ (I=E8)
6082	1957-12-31 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
7775	1979-06-01 00:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
9417	1990-05-01 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
7807	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS53 ERRONEOUS , ? 
7808	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I2 , VAISALA RS56 ERRONEOUS , ? 
7809	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I3 , VAISALA RS 2 56 ERRONEOUS , ? 
7811	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 , ? 
7811	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI RSII-80 , ? 
7814	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , JAPAN MEISEI UNSPECIFIED , ? 
7818	2005-02-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , NONE , to , VAISALA RS80 DIGICORA 1 2 MARWIN GPS 
