	date_time	sensor_id	value	source	comment
0	1940-01-01 06:00:00	W__ 	1	SCH	  W__ Wind only, method unspecified^
16630	1975-06-27 00:00:00	G4  	1	SCH	  [23,24,25|05,15] French Mesural or Metox (There may be some radiation heating at 300 mb through 1976 as in stations 65578 and 91925)
42884	1995-10-01 11:00:00	VE_ 	1	SCH	  VE_ Vaisala RS80 Star radiosonde base case 31313=96399^ (W3=63) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
1	2013-01-01 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
1816	2014-08-30 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
1836	2014-09-06 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
1955	2014-10-08 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
1971	2014-10-12 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
2250	2015-01-21 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3483	2016-02-09 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
3514	2016-02-17 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3523	2016-02-20 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
3648	2016-03-24 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3686	2016-04-28 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
3688	2016-04-30 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3689	2016-05-01 11:00:00	57	2	WMO	Modem M2K2-DC (France)                
3705	2016-05-19 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3706	2016-05-20 12:00:00	57	2	WMO	Modem M2K2-DC (France)                
3707	2016-05-21 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
5793	2020-04-12 12:00:00	154	2	WMO	Graw DFM-17 (Germany)                            
17849	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , FRANCE MESURAL FMO 1950A 
