	date_time	sensor_id	value	source	comment
0	1921-05-07 13:00:00	DG4 	1	SCH	"  DG4 Germany Graw M60 ""Registration"" radiosonde 27 MHz {1960}^ (W2=07 from 197909 to 198505, W3=19, T=051) <F=T28ME,P=2A,T=BS,U=Hr>"
48797	1988-01-15 00:00:00	MD1 	1	SCH	  MD1 Mixed Germany Graw M60 (DG4) and Graw RSG (DG6)^ Station 10868 in part of 1988, DG4 at 0000 (2300) and 1200 (1100) Z, DG6 at 0600 (0500) and 1800 (1700) Z
49526	1988-07-16 00:00:00	DG6 	1	SCH	  DG6 Germany Graw RSG78 carbon hygristor radiosonde {1978}^ (T=054) <F=T403S(P continuous but T and U switch)L,P=A,T=TBd,U=C>
51629	1989-12-25 12:00:00	VLS 	1	SCH	  VLS Vaisala RS80-30S no navaid radiosonde^ <F=T403FL,P=Ac,T=CB,U=A,N=0>
64411	1998-11-10 23:00:00	??? 	1	SCH	  ??? Unknown instrument category because data is not available for checking^
0	2013-01-01 11:00:00	81	2	WMO	Vaisala RS92/Autosonde (Finland)                
3447	2017-10-10 10:43:55	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
3451	2017-10-12 10:45:05	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
3488	2017-11-07 16:45:05	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
4507	2019-04-11 10:45:04	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
4959	2019-11-14 10:45:08	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
5188	2020-03-09 22:45:09	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
5469	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW H50 
5470	1965-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW H50 , to , GERMANY GRAW M60 UNSPECIFIED 
5471	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 
5471	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 
5471	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW M60 UNSPECIFIED 
5476	1988-07-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW M60 UNSPECIFIED , to , GERMANY GRAW RSG78 CARBON HYGRISTOR 
5477	1989-12-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , GERMANY GRAW RSG78 CARBON HYGRISTOR , to , VAISALA RS80 UNSPECIFIED 
5478	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , GERMANY GRAW RSG78 CARBON HYGRISTOR 
5480	1993-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
