	date_time	sensor_id	value	source	comment
0	1941-01-07 09:00:00	GN2 	1	SCH	  GN2 Britain NPL PTU radiosonde {1938}^ <F=V35AS,P=Ai,T=W(brass)i,U=Gi>
58650	1990-05-01 00:00:00	VC_ 	1	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
63515	1993-09-01 11:00:00	VD_ 	1	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>
68149	1996-11-03 05:00:00	MX4 	1	SCH	  MX4 Mixed Vaisala RS80 PC CORA and VIZ Mark II^ Station 03005, based on 31313, Vaisala RS80 PCCora (62=VD_), VIZ Mark II Microsonde (49=ZN4), missing 31313 assumed to be VD_
73157	2000-04-02 05:00:00	VD_ 	1	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>
76524	2002-09-04 23:00:00	M__ 	1	SCH	  M__ Multiple instruments, use 31313 info^  If 31313 is not present, apply no corrections.  (This instrument type should be assigned only when all or almost all observations
0	2013-01-01 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
18	2013-01-10 12:00:00	1	2	WMO	NA
19	2013-01-10 23:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
23	2013-01-12 23:00:00	111	2	WMO	Sippican LMS6 w/Chip Thermistor, external boom mounted capacitance relative   humidity sensor, and derived pressure from GPS   height          
24	2013-01-13 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
38	2013-01-20 11:00:00	116	2	WMO	PAZA-22/AVK-1 (Ukraine)                             
39	2013-01-20 23:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
52	2013-01-27 11:00:00	119	2	WMO	Polus-MRZ-N1 (Russian Federation)                            
53	2013-01-28 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
65	2013-02-02 23:00:00	133	2	WMO	Nanjing GTS1-2/GFE(L) (China)                            
66	2013-02-03 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
74	2013-02-07 23:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
75	2013-02-08 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
85	2013-02-13 11:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
86	2013-02-13 23:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
99	2013-02-20 11:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
100	2013-02-20 23:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
109	2013-02-25 11:00:00	131	2	WMO	Taiyuan GTS1-1/GFE(L) (China )                           
110	2013-02-25 23:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
