	date_time	sensor_id	value	source	comment
0	1930-01-18 06:45:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
36848	2003-07-01 23:00:00	H9G 	1	SCH	"  H9G China Shanghai Radio Factory #23 GZZ-9, GZZ9, GTS1 1675 MHz, or ""Shang/E, L band radar"" (electronic) radiosonde {2002} 31313=63203 (132)^ <F=T1675DL,"
0	2013-01-01 11:00:00	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
4984	2019-10-31 01:41:23	133	2	WMO	Nanjing GTS1-2/GFE(L) (China)                            
4985	2019-10-31 11:16:05	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
4988	2019-11-02 01:05:03	131	2	WMO	Taiyuan GTS1-1/GFE(L) (China )                           
4989	2019-11-02 11:15:17	132	2	WMO	Shanghai GTS1/GFE(L) (China)                            
5573	2020-08-20 11:15:21	200	2	WMO	NA
5597	2020-09-01 12:00:00	0	2	WMO	NA
5598	2020-09-01 23:15:47	200	2	WMO	NA
5605	2020-09-05 12:00:00	0	2	WMO	NA
5606	2020-09-05 23:15:53	200	2	WMO	NA
5609	2020-09-07 12:00:00	0	2	WMO	NA
5610	2020-09-07 23:15:34	200	2	WMO	NA
5611	2020-09-08 12:00:00	0	2	WMO	NA
5612	2020-09-08 23:15:35	200	2	WMO	NA
5656	2020-09-30 23:15:21	201	2	WMO	NA
5798	2020-12-10 23:15:12	202	2	WMO	NA
5831	2020-12-27 11:15:34	200	2	WMO	NA
5833	2020-12-28 11:15:24	202	2	WMO	NA
5907	2021-02-03 11:15:15	200	2	WMO	NA
5909	2021-02-04 11:15:23	201	2	WMO	NA
6055	2021-04-18 11:15:28	200	2	WMO	NA
6059	2021-04-20 11:26:47	201	2	WMO	NA
6060	2021-04-20 23:15:26	200	2	WMO	NA
6069	2021-04-25 11:15:38	201	2	WMO	NA
6071	2021-04-26 11:15:27	200	2	WMO	NA
6425	2021-10-20 11:15:24	202	2	WMO	NA
6427	2021-10-21 11:15:19	200	2	WMO	NA
6429	2021-10-22 11:15:23	202	2	WMO	NA
6433	2021-10-24 11:15:22	200	2	WMO	NA
6435	2021-10-25 11:15:27	202	2	WMO	NA
6439	2021-10-27 11:15:25	200	2	WMO	NA
6441	2021-10-28 11:15:21	202	2	WMO	NA
6445	2021-10-30 11:15:18	200	2	WMO	NA
6447	2021-10-31 11:23:48	202	2	WMO	NA
6451	2021-11-02 11:15:16	200	2	WMO	NA
6453	2021-11-03 11:15:26	202	2	WMO	NA
6496	2021-11-24 23:15:44	200	2	WMO	NA
6497	2021-11-25 11:15:15	202	2	WMO	NA
6501	2021-11-27 11:15:14	200	2	WMO	NA
6503	2021-11-28 11:15:45	202	2	WMO	NA
6507	2021-11-30 11:25:36	200	2	WMO	NA
6509	2021-12-01 11:15:32	202	2	WMO	NA
6513	2021-12-03 11:15:49	200	2	WMO	NA
6515	2021-12-04 11:15:23	202	2	WMO	NA
6531	2021-12-12 11:15:14	200	2	WMO	NA
6533	2021-12-13 11:15:31	202	2	WMO	NA
6537	2021-12-15 11:15:21	200	2	WMO	NA
6540	2021-12-16 23:15:27	202	2	WMO	NA
6541	2021-12-17 11:15:57	200	2	WMO	NA
6545	2021-12-19 11:15:35	202	2	WMO	NA
6549	2021-12-21 11:15:35	200	2	WMO	NA
6551	2021-12-22 11:15:31	202	2	WMO	NA
6555	2021-12-24 11:15:20	200	2	WMO	NA
6558	2021-12-25 23:16:04	202	2	WMO	NA
6567	2021-12-30 11:15:15	200	2	WMO	NA
6569	2021-12-31 11:15:16	202	2	WMO	NA
3834	1951-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USA DIAMOND HINMAN UNSPECIFIED 
3835	1952-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , USA DIAMOND HINMAN UNSPECIFIED , to , VAISALA RS12 WATER INSULATED 
3835	1952-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , USA DIAMOND HINMAN UNSPECIFIED , to , VAISALA RS12 WATER INSULATED 
3838	1957-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS12 WATER INSULATED , to , USSR RZ-049 UNSPECIFIED 
3838	1957-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS12 WATER INSULATED , to , USSR RZ-049 UNSPECIFIED 
3841	1966-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , USSR RZ-049 UNSPECIFIED , to , CHINA GZZ-2 403 MHZ 
3842	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3842	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3842	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3842	1976-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ 
3850	2003-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , CHINA GZZ-2 403 MHZ , to , CHINA GTS1 1680 MHZ 
3851	2006-03-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , CHINA GTS1 1680 MHZ 
