	date_time	sensor_id	value	source	comment
0	1967-07-05 12:00:00	C2  	1	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"
2340	1980-02-06 12:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
0	2013-01-01 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
150	2013-07-13 00:00:00	18	2	WMO	Graw DFM-06 (Germany)                
414	2014-04-18 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
774	2015-05-01 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
775	2015-05-03 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
792	2015-05-20 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
793	2015-05-22 00:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
829	2015-07-03 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1179	2017-01-23 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1204	2017-02-17 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1427	2017-09-29 00:00:00	114	2	WMO	Vaisala RS92/DigiCORA MW41 (Finland)                           
1480	2017-12-08 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
1609	2018-04-20 00:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
2330	2020-10-02 00:00:00	163	2	WMO	Modem M20 radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (France)             
2562	2021-05-22 00:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
7307	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS18 
7309	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
7310	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
7310	1989-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS80 UNSPECIFIED 
