	date_time	sensor_id	value	source	comment
0	1956-08-20 03:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
30394	1994-11-01 23:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
30419	1994-11-10 12:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
30451	1994-11-20 23:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
30454	1994-11-22 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
30494	1994-12-05 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
30864	1995-04-08 12:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
30939	1995-05-03 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
31236	1995-08-11 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31257	1995-08-18 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
31298	1995-08-31 23:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31340	1995-09-15 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
31467	1995-10-27 12:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31484	1995-11-02 12:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
31489	1995-11-04 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31495	1995-11-05 23:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
31513	1995-11-12 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31550	1995-11-24 11:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
31555	1995-11-26 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31603	1995-12-12 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
31659	1995-12-31 00:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31678	1996-01-06 23:00:00	V8A 	1	SCH	  V8A Vaisala RS80 A-Humicap unspecified model {1981} WMO instr=37^ (assume W2=04 or 14, W3=37) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
31693	1996-01-11 23:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
31872	1996-03-11 23:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
31932	1996-03-31 23:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
32540	1996-10-21 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
32639	1996-11-23 11:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
32755	1996-12-31 23:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
32949	1997-03-06 11:00:00	H2G 	1	SCH	"  H2G China GZZ-2, GZZ-59, GZZ (P-59), SMA-GZZ, 59-701 or ""Shang/M, P-band radar"" (mechanical) sonde {~1961} WMO instr=32^ (T=045, W2=19, W3=32)"
33067	1997-04-15 11:00:00	MHV 	1	SCH	  MHV Mixed Vaisala RS80 and China GZZ-2 (HG2)^ Station 57083 starting late 1994.  Vaisala not always distinguishable from GZZ, but GZZ does not report RH below 5% while Vaisala RH is
