	date_time	sensor_id	value	source	comment
0	1926-09-16 20:30:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
1733	1929-07-17 20:30:00	W_P 	1	SCH	  W_P Wind only, pilot balloon (pibal)^
2088	1929-12-28 05:30:00	NUF 	1	SCH	  NUF USA S. P. Fergusson PTU Friez kite/balloon meteorograph {1919}^ <F=C,P=D,T=B,U=H>
2124	1930-01-07 17:30:00	W_P 	1	SCH	  W_P Wind only, pilot balloon (pibal)^
14635	1939-08-31 21:00:00	??? 	1	SCH	  ??? Unknown instrument category because data is not available for checking^
23115	1946-01-28 21:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
38303	1962-04-21 12:00:00	W02 	1	SCH	  W02 Wind only, passive target (e. g. reflector) (WMO instr=02)^ (W3=02)
38376	1962-06-08 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
38768	1963-04-14 23:00:00	W02 	1	SCH	  W02 Wind only, passive target (e. g. reflector) (WMO instr=02)^ (W3=02)
38843	1963-06-14 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
42663	1972-08-09 18:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
43102	1973-04-11 12:00:00	W?? 	1	SCH	  W?? exact type insufficiently documented
