	date_time	sensor_id	value	source	comment
0	1946-01-01 12:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
0	2013-01-01 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
587	2014-01-10 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
588	2014-01-10 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
590	2014-01-13 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
592	2014-01-15 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
593	2014-01-16 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
599	2014-01-22 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
602	2014-01-25 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
616	2014-02-09 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
617	2014-02-10 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
622	2014-02-16 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
623	2014-02-17 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
626	2014-02-21 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
627	2014-02-22 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
629	2014-02-24 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
630	2014-02-26 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
671	2014-04-10 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
672	2014-04-12 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
704	2014-05-14 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
705	2014-05-15 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
737	2014-06-16 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
738	2014-06-17 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
760	2014-07-09 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
761	2014-07-10 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
785	2014-08-06 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
787	2014-08-08 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
914	2014-12-19 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
915	2014-12-20 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
945	2015-02-17 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
946	2015-02-18 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
965	2015-03-12 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
978	2015-03-31 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1026	2015-05-21 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1027	2015-05-22 11:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1028	2015-05-23 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1029	2015-05-24 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1033	2015-05-28 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1034	2015-05-29 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1037	2015-06-01 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1038	2015-06-02 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1041	2015-06-05 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1042	2015-06-06 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1043	2015-06-08 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1045	2015-06-24 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1047	2015-06-26 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1048	2015-06-27 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1049	2015-06-28 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1051	2015-07-01 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1055	2015-07-07 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1057	2015-07-09 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1059	2015-07-11 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1063	2015-07-15 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1064	2015-07-16 11:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1069	2015-07-21 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1071	2015-07-23 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1072	2015-07-24 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1115	2015-08-23 12:00:00	79	2	WMO	Vaisala RS92/Digicora I, II or Marwin (Finland)            
1116	2015-08-24 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1159	2015-09-15 00:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
1160	2015-09-15 12:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1162	2015-09-16 11:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
1163	2015-09-17 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1166	2015-09-18 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
1169	2015-09-20 00:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1172	2015-09-22 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
2035	2016-12-28 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
2036	2016-12-28 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
2037	2016-12-29 00:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
3025	2018-06-04 12:00:00	177	2	WMO	Modem GPSonde M10 (France)                           
3828	2020-07-06 12:00:00	141	2	WMO	Vaisala RS41 with pressure derived from GPS height/ DigiCORA MW41   (Finland)                  
246	1960-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS11 
248	1964-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS11 , to , VAISALA RS13/15 UNSPECIFIED 
249	1971-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS13/15 UNSPECIFIED , to , VAISALA RS13/15 UNSPECIFIED 
250	1972-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS13/15 UNSPECIFIED , to , VAISALA RS18 
251	1976-01-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VAISALA RS18 , to , VAISALA RS21 UNSPECIFIED 
253	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VAISALA RS21 UNSPECIFIED 
