	date_time	sensor_id	value	source	comment
0	1946-02-01 00:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
25986	1988-10-01 00:00:00	ZKB 	1	SCH	"  ZKB VIZ model 1492-520 NWS 1680 MHz ART ""B"" Accu-Lok {1988} 31313=01102^ (T=004,W3=11,W2=28) NWS stock no. J060, 0.25 sec time sequenced <F=T1680AL,"
31851	1995-12-01 00:00:00	AH  	1	SCH	  [52,66,67|--] Vaisala RS80 H-Humicap with dry bias from contamination from packaging (WC+2002  TOGA COARE in late 1992 was first large use of
0	2013-01-01 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
34	2013-01-18 00:00:00	121	2	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        
35	2013-01-18 12:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
488	2013-09-02 00:00:00	112	2	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 
489	2013-09-02 12:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
506	2013-09-11 00:00:00	115	2	WMO	PAZA-12M/Radiotheodolite-UL (Ukraine)                             
508	2013-09-12 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
545	2013-09-30 12:00:00	117	2	WMO	Graw DFM-09 (Germany)                            
546	2013-10-01 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
603	2013-10-29 12:00:00	75	2	WMO	AVK-MRZ-ARMA (Russian Federation)                
604	2013-10-30 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
611	2013-11-02 12:00:00	112	2	WMO	Jin Yang RSG-20A with derived pressure from GPS height/GL-5000P (Republic   of Korea)                 
612	2013-11-03 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
698	2013-12-14 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
699	2013-12-15 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
912	2014-03-30 12:00:00	131	2	WMO	Taiyuan GTS1-1/GFE(L) (China )                           
913	2014-03-31 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
976	2014-05-01 12:00:00	143	2	WMO	NanJing Daqiao XGP-3G (China)*                           
977	2014-05-02 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
1097	2014-07-16 12:00:00	20	2	WMO	Indian Meteorological Service MK3 (India)              
1098	2014-07-17 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
1214	2014-10-11 12:00:00	124	2	WMO	Vaisala RS41/AUTOSONDE (Finland)                            
1215	2014-10-12 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
1597	2015-04-24 05:00:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
1598	2015-04-24 12:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
1601	2015-04-26 00:00:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
4429	2019-03-05 12:00:00	37	2	WMO	Vaisala RS80 (Finland)                
4430	2019-03-06 00:00:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
5003	2019-12-21 12:00:00	150	2	WMO	Meteolabor SRS-C50/Argus (Switzerland)                            
5004	2019-12-22 00:00:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
5280	2020-06-21 00:00:00	148	2	WMO	PAZA-22M/MARL-A                              
5281	2020-06-21 11:08:00	182	2	WMO	Lockheed Martin LMS-6 w/chip thermistor; external   boom mounted polymer capacitive   relative humidity sensor; capacitive pressure   sensor and GPS wind      
4680	1986-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ UNSPECIFIED 
4681	1988-10-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ UNSPECIFIED , to , VIZ B 1492-520 NWS 1680 MHZ 
4687	1995-12-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ B 1492-520 NWS 1680 MHZ , to , VAISALA RS80-56H NWS SOLAR/IR CORR 
