	date_time	sensor_id	value	source	comment
0	1921-11-18 01:00:00	GKB 	1	SCH	  GKB Britain Kew Mark IIB radiosonde with lag and radiation corrections {1956}^
230	1942-01-01 11:00:00	GN2 	1	SCH	  GN2 Britain NPL PTU radiosonde {1938}^ <F=V35AS,P=Ai,T=W(brass)i,U=Gi>
12276	1979-08-06 10:00:00	GK3 	1	SCH	"  GK3 Britain Kew Mark 3 radiosonde, crimped temperature sensor connections {1977} WMO instr=33^ or MK 3 or UK RS3 (W1=17, W2=11 starting 198505 called ""U. K. Meteorological"
18712	1990-02-02 12:00:00	VC_ 	1	SCH	  VC_ Vaisala RS80 DigiCORA I, II, or Marwin base case 31313=96199^ (W3=61) <F=T403FL or 1680AL,P=Ac,T=CB,U=A>
22333	1993-09-01 10:00:00	VD_ 	1	SCH	  VD_ Vaisala RS80 PC Cora base case 31313=96299^ (W3=62) <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=none>
31478	2002-04-04 12:00:00	M__ 	1	SCH	  M__ Multiple instruments, use 31313 info^  If 31313 is not present, apply no corrections.  (This instrument type should be assigned only when all or almost all observations
0	2013-01-02 07:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
569	2013-09-18 10:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
571	2013-09-19 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
791	2014-01-10 11:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
792	2014-01-13 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1053	2014-05-16 09:00:00	2	2	WMO	 No radiosonde – passive target (e.g. reflector)                 
1054	2014-05-19 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1135	2014-06-30 09:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1136	2014-07-01 06:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
1137	2014-07-01 09:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1156	2014-07-10 15:00:00	130	2	WMO	Meisei RS-06G (Japan)                            
1157	2014-07-11 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1166	2014-07-16 06:00:00	129	2	WMO	MARL-A or Vektor-M - AK2-02 (Russian Federation)                        
1167	2014-07-16 09:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1180	2014-07-23 09:00:00	7	2	WMO	iMet-1-AB (United States)                
1181	2014-07-23 13:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1210	2014-08-05 14:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1211	2014-08-06 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1283	2014-09-17 09:00:00	121	2	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        
1284	2014-09-18 05:16:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1349	2014-10-23 09:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
1350	2014-10-24 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1713	2015-05-28 09:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
1714	2015-05-29 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1729	2015-06-05 09:00:00	121	2	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        
1730	2015-06-08 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1768	2015-06-25 09:00:00	131	2	WMO	Taiyuan GTS1-1/GFE(L) (China )                           
1769	2015-06-25 13:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1785	2015-07-02 14:00:00	18	2	WMO	Graw DFM-06 (Germany)                
1786	2015-07-03 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1838	2015-07-31 10:00:00	57	2	WMO	Modem M2K2-DC (France)                
1840	2015-08-03 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1841	2015-08-03 09:00:00	122	2	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         
1842	2015-08-04 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1847	2015-08-06 10:00:00	122	2	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         
1849	2015-08-07 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1851	2015-08-10 06:00:00	121	2	WMO	Jin Yang 1524LA LORAN-C/GL5000 (Republic of Korea)                        
1852	2015-08-10 10:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1857	2015-08-12 10:00:00	40	2	WMO	Sprenger E084 (Germany)                
1859	2015-08-13 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1869	2015-08-18 10:00:00	110	2	WMO	Sippican LMS5 w/Chip Thermistor, duct mounted capacitance relative humidity sensor and derived pressure from GPS height               
1871	2015-08-19 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1909	2015-09-08 13:00:00	135	2	WMO	Meisei iMS-100 GPS radiosonde w/thermistor sensor, capacitance relative humidity   sensor, and derived pressure from GPS height (Japan)            
1911	2015-09-09 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1915	2015-09-10 13:00:00	34	2	WMO	Vinohrady (Czechia)                 
1916	2015-09-11 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1925	2015-09-16 09:00:00	20	2	WMO	Indian Meteorological Service MK3 (India)              
1926	2015-09-17 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1928	2015-09-17 13:00:00	122	2	WMO	Meisei RS-11G GPS radiosonde w/thermistor, capacitance   relative humidity sensor,   and derived pressure from GPS   height (Japan)         
1929	2015-09-18 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
1936	2015-09-22 10:00:00	136	2	WMO	Meisei iMDS-17 GPS dropsonde w/thermistor sensor, capacitance relative humidity   sensor, and capacitance pressure sensor (Japan)              
1938	2015-09-23 05:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
2031	2015-11-12 06:00:00	125	2	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           
2032	2015-11-12 10:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
2076	2015-12-03 14:00:00	123	2	WMO	Vaisala RS41/DigiCORA MW41 (Finland)                           
2077	2015-12-04 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
2099	2015-12-15 10:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
2101	2015-12-16 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
2115	2016-01-06 10:00:00	131	2	WMO	Taiyuan GTS1-1/GFE(L) (China )                           
2117	2016-01-07 06:00:00	80	2	WMO	Vaisala RS92/Digicora III (Finland)               
