	date_time	sensor_id	value	source	comment
0	1926-12-22 15:20:00	W_P 	1	SCH	  W_P Wind only, pilot balloon (pibal)^
13338	1939-08-31 22:00:00	U?? 	1	SCH	  U?? exact type insufficiently documented
40902	1962-07-01 00:00:00	ZCH 	1	SCH	  ZCH VIZ model 1063 USWB 1680 MHz hypsometer {1961}^ (T=379) <F=V1680AB,P=A+H,T=TR(ML-405/AM),U=L,W=Da(WBRT or GMD-1)>
42813	1965-02-11 00:00:00	UBt 	1	SCH	  UBt USWB Bendix radiosonde with thermistor {~1960}^
43002	1965-05-16 00:00:00	ZDB 	1	SCH	  ZDB VIZ model 1079 USWB 1680/403 MHz hypsometer transponder {1963}^ (T=395) <F=V1680AB,P=A+H,T=TR(ML-405),U=C,W=T403a(AN/GMD-2,6CW4 Nuvistor)>
45698	1969-01-21 00:00:00	Z?? 	1	SCH	  Z?? exact type insufficiently documented
48188	1972-06-12 00:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
54975	1981-09-24 00:00:00	ZJ1 	1	SCH	  ZJ1 VIZ model 1392-410 NWS 1680 MHz baseline, new hygristor {1980}^ (W1=19 calls this VIZ 1392-401, T=441) NWS stock no. J030 <F=T1680AB,P=A,
57091	1984-08-15 12:00:00	C2  	1	SCH	"  [10,31,38,48,65|01,02,03,18] VIZ specifically [VIZ A was ""pressure commutated""] includes VIZ A (model 1492-510, used 1986 to no later"
60180	1988-10-06 00:00:00	ZKB 	1	SCH	"  ZKB VIZ model 1492-520 NWS 1680 MHz ART ""B"" Accu-Lok {1988} 31313=01102^ (T=004,W3=11,W2=28) NWS stock no. J060, 0.25 sec time sequenced <F=T1680AL,"
66558	1997-06-01 00:00:00	ZK2 	1	SCH	  ZK2 VIZ or Sippican model 1492-540 NWS B2 J031-1 1680 MHz RDF {1997} 31313=05102^ (W3=51,T=489) <F=T1680DL,P=Ac,T=TR (ML-405?),U=C,W=Da(ART-2)> NWS part
0	2013-01-01 00:00:00	87	2	WMO	Sippican MARK IIA with chip thermistor, pressure and carbon element         
119	2013-02-28 18:00:00	152	2	WMO	Vaisala RS92-NGP/Intermet IMS-2000 (United States)                          
17198	1965-05-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ TRANSPONDER UNSPECIFIED , to , VIZ HYPSOMETER UNSPECIFIED 
17203	1981-10-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ HYPSOMETER UNSPECIFIED , to , VIZ ACCU-LOK UNSPECIFIED 
17205	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 
17205	1982-01-01 00:00:00	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , VIZ MK I MICROSONDE OMEGA UNSPECIFIED 
17209	1988-10-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ ACCU-LOK UNSPECIFIED , to , VIZ B 1492-520 NWS 1680 MHZ 
17215	1997-06-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ B 1492-520 NWS 1680 MHZ , to , VIZ/SIPPICAN B2 1492-540 NWS 1680 MHZ 
17217	2009-03-01 00:00:00	IGRA2	3	IGRA2	CHANGE SONDE MODEL , VIZ/SIPPICAN B2 1492-540 NWS 1680 MHZ , to , VIZ/SIPPICAN MICROSONDE MKIIA GPS 
