	date_time	sensor_id	value	source	comment
0	1970-02-12	RK2 	1	SCH	  RK2 USSR RKZ-2 radiosonde {1967}^ (W2=20, T=304) <F=V1780PB,P=B,T=TR,U=G>
1130	1978-01-07	RK5 	1	SCH	  RK5 USSR RKZ-5 radiosonde {1971}^ (W1=14, W2=20, T=311) <F=V1780PE,P=0,T=TR,U=G>
4211	1987-03-03	RRB 	1	SCH	  RRB USSR MARS-2-2 radiosonde {1983} 31313=72903^ (W3=29, T=225, 31313=72903) used with Meteorit-2 radar <F=T1780PM,P=0,T=TR,U=G,W=Ta>
4502	1987-12-20	RRb 	1	SCH	  RRb USSR MARS-2-2 radiosonde, automated processing, dew point to or near top {~1987} 31313=72903^
5559	1990-12-22	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
5560	1991-01-26	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
5568	1991-02-03	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
5569	1991-03-01	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
7371	1996-11-29	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
7373	1997-11-19	RZS 	1	SCH	  RZS Russia/USSR MRZ-3A 1780 MHz radiosonde country solar corr 31313=72703^ <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
1405	1969-04-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
1406	1969-06-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , NONE , to , SPECIAL: USSR ARZ-1 RADIOMETERSOND + RK 
1405	1969-04-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
1406	1969-06-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , NONE , to , SPECIAL: USSR ARZ-1 RADIOMETERSOND + RK 
1405	1969-04-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
1406	1969-06-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , NONE , to , SPECIAL: USSR ARZ-1 RADIOMETERSOND + RK 
1405	1969-04-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ 
1412	1976-01-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , USSR RKZ-2 1780 MHZ , to , USSR RKZ-5 1780 MHZ 
1413	1986-01-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
1414	1987-03-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , USSR RKZ-5 1780 MHZ , to , RUSSIA/USSR MARS-2-2 
1413	1986-01-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS UNSPECIFIED 
1417	1991-03-01	IGRA2	3	IGRA2	CHANGE SONDE MODEL , I1 , RUSSIA/USSR MARS-2-2 , to , RUSSIA/USSR MRZ-3A 
1419	1993-01-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MARS OR MRZ UNSPECIFIED 
1421	1996-05-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 
1421	1996-05-01	IGRA2	3	IGRA2	USING SONDE MODEL , I1 , RUSSIA/USSR MRZ-3A 
