	date_time	sensor_id	value	source	comment
0	1954-07-02 15:00:00	RSN 	1	SCH	  RSN USSR RZ-049 radiosonde, nontrackable transmitter {<= 1951}^ (I=S2) also known as RS-049, R-049, or Molchanov RS-049 (written P3-049 in Cyrillic),
13107	1981-06-14 18:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
13108	1981-08-04 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
13394	1981-11-09 12:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
13396	1982-02-18 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
13604	1982-04-30 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
13605	1982-07-22 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
14004	1983-03-03 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
14005	1983-05-19 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
14268	1983-10-31 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
14269	1983-12-21 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
20063	1989-05-09 00:00:00	WRA 	1	SCH	  WRA USSR A22 wind only {~ 1957}^ winds only <F=V403ME,P=2A,T=0,U=0,W=T216m>
20098	1989-06-26 00:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
20317	1989-09-08 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
21962	1991-08-15 12:00:00	RA4 	1	SCH	  RA4 USSR A-22-IV transponder radiosonde {1961}^ (W2=12, T=074) <F=V403ME,P=2A,T=BC,U=G,W=T216m>
22534	1993-01-05 12:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
25522	1998-11-06 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
25523	1999-02-26 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
25549	1999-03-24 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
25550	1999-05-01 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
25635	1999-07-29 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
25636	1999-09-04 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
25773	2000-02-28 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
25774	2000-04-19 00:00:00	RZ3 	1	SCH	  RZ3 Russia/USSR MRZ-3A 1780 MHz radiosonde {1986} 31313=52703 (moist)^ (W3=27, T=233) <F=T1780PL,P=0,T=TR(MMT-1),U=G,W=Ta>
0	2013-01-01 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
131	2013-03-07 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
132	2013-03-08 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
134	2013-03-09 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
138	2013-03-11 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
142	2013-03-13 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
143	2013-03-14 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
146	2013-03-15 12:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
147	2013-03-16 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
151	2013-03-18 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
152	2013-03-18 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
157	2013-03-21 00:00:00	128	2	WMO	AVK - AK2-02 (Russian Federation)                          
159	2013-03-22 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
166	2013-03-25 12:00:00	125	2	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           
167	2013-03-26 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
338	2013-06-20 12:00:00	125	2	WMO	Vaisala RS41/MARWIN MW32 (Finland)                           
339	2013-06-21 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
485	2013-09-02 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
495	2013-09-07 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
497	2013-09-08 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
499	2013-09-09 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
501	2013-09-10 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
503	2013-09-11 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
504	2013-09-11 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
517	2013-09-18 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
548	2013-10-03 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
549	2013-10-04 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
560	2013-10-09 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
561	2013-10-10 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
562	2013-10-10 12:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
690	2013-12-13 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
691	2013-12-14 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
707	2013-12-22 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
709	2013-12-23 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
713	2013-12-25 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
715	2013-12-26 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
737	2014-01-06 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
739	2014-01-07 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
740	2014-01-07 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
741	2014-01-08 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
744	2014-01-09 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
747	2014-01-11 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
749	2014-01-12 00:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
751	2014-01-13 00:00:00	58	2	WMO	AVK-BAR (Russian Federation)                
752	2014-01-13 12:00:00	27	2	WMO	AVK-MRZ (Russian Federation)                
