	date_time	sensor_id	value	source	comment
0	1957-02-07 15:00:00	U4a 	1	SCH	  U4a USA AN/AMT-4A LiCl hygristor radiosonde {~ 1951}^ (I=E6) <V1680PB,P=A,T=TR(ML-419/AM),U=L(ML-418),W=Da(AN/GMD-1)>
8849	1973-07-28 00:00:00	ZF1 	1	SCH	  ZF1 VIZ model 1192 NWS 1680 MHz, new hygristor duct {1970}^ (T=411) <F=Vt1680AB,P=A,T=TR(ML-405),U=C,W=Da(WBRT or GMD-1)>
9543	1974-12-25 12:00:00	ZH1 	1	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>
9648	1975-03-03 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
9691	1975-04-15 00:00:00	ZH1 	1	SCH	  ZH1 VIZ model 1292-410 NWS 1680 MHz baseline {1973}^ (W1=19 calls this VIZ 1292, T=427) NWS stock #J005 <F=V1680AB,P=A,T=TR(ML-405),U=C,W=Ra(WBRT or GMD-1)>
13051	1982-01-01 00:00:00	ZJ1 	1	SCH	  ZJ1 VIZ model 1392-410 NWS 1680 MHz baseline, new hygristor {1980}^ (W1=19 calls this VIZ 1392-401, T=441) NWS stock no. J030 <F=T1680AB,P=A,
17233	1991-01-05 22:00:00	UAJc	1	SCH	  UAJc USA AIR IS-4A-1680 Intellisonde carbon hygristor, DP censoring {1993} 31313=04302^ (W3=43, T=102) <F=T1680DL,P=2Ac,T=TB or TR,U=C,W=Ra>
17630	1991-10-24 00:00:00	XXX 	1	SCH	  XXX Reject all obs with this station ID in this period^ misidentified or erroneous observations which should be rejected
17715	1991-12-06 00:00:00	UAJc	1	SCH	  UAJc USA AIR IS-4A-1680 Intellisonde carbon hygristor, DP censoring {1993} 31313=04302^ (W3=43, T=102) <F=T1680DL,P=2Ac,T=TB or TR,U=C,W=Ra>
20191	1997-02-22 00:00:00	UA5 	1	SCH	  UA5 USA AIR IS-5A-4035G Intellisonde GPS capacitive hygrometer {1995} 31313=04608^ <F=T403DL,P=Ac,T=TB,U=A,N=Gc>
21319	1999-04-09 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
21417	1999-07-21 00:00:00	UA5 	1	SCH	  UA5 USA AIR IS-5A-4035G Intellisonde GPS capacitive hygrometer {1995} 31313=04608^ <F=T403DL,P=Ac,T=TB,U=A,N=Gc>
21467	1999-09-01 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22453	2001-07-12 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22454	2001-07-13 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22455	2001-07-14 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22456	2001-07-15 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22459	2001-07-18 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22460	2001-07-19 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22461	2001-07-20 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22462	2001-07-21 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22464	2001-07-23 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22470	2001-07-29 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22471	2001-07-31 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
22480	2001-08-10 00:00:00	UAQ 	1	SCH	  UAQ USA AIR IS-5A 403 MHz Intellisonde RDF {~ 1995}^ <F=T403DL,P=Ac,T=TB,U=A,W=Ra>
22481	2001-08-12 00:00:00	VC2 	1	SCH	  VC2 Vaisala RS80 DigiCORA I, II, or Marwin no corr, RDF wind 31313=06102^ <F=T403FL or 1680AL,P=Ac,T=CB,U=A,W=Ra>
