	time	snht
96	1979-06-14	0.0
97	1979-06-15	0.0
98	1979-06-16	0.0
99	1979-06-17	0.0
100	1979-06-18	0.0
101	1979-06-20	0.0
102	1979-06-24	0.0
103	1979-06-25	0.0
104	1979-06-28	0.0
105	1979-07-26	0.0
106	1979-07-27	0.0
107	1979-07-29	0.0
108	1979-08-13	0.0
109	1979-08-14	0.0
110	1979-08-15	0.0
111	1979-08-16	0.0
112	1979-08-17	0.0
113	1979-08-18	0.0
114	1979-08-24	0.0
115	1979-10-26	0.0
116	1979-10-27	0.0
117	1979-10-28	0.0
118	1979-10-29	0.0
119	1979-10-30	0.0
120	1979-10-31	0.0
121	1979-11-01	0.0
122	1979-11-02	0.0
123	1979-11-03	0.0
124	1979-11-04	0.0
125	1979-11-05	0.0
126	1979-11-06	0.0
127	1979-11-07	0.0
128	1979-11-24	0.0
129	1979-11-25	0.0
130	1979-11-26	0.0
131	1979-11-27	0.0
132	1979-11-28	0.0
133	1979-11-29	0.0
134	1979-11-30	0.0
135	1979-12-01	0.0
136	1979-12-02	0.0
137	1979-12-12	0.0
138	1979-12-13	0.0
139	1979-12-16	0.0
140	1979-12-18	0.0
141	1979-12-29	0.0
142	1980-01-02	0.0
143	1980-01-03	0.0
144	1980-01-06	0.0
145	1980-01-12	0.0
146	1980-01-17	0.0
147	1980-01-18	0.0
148	1980-01-19	0.0
149	1980-01-20	0.0
150	1980-01-21	0.0
151	1980-01-26	0.0
152	1980-01-27	0.0
153	1980-01-29	0.0
154	1980-01-30	0.0
155	1980-02-05	0.0
156	1980-02-07	0.0
157	1980-02-08	0.0
158	1980-02-09	0.0
159	1980-02-11	0.0
160	1980-02-12	0.0
161	1980-02-13	0.0
162	1980-02-23	0.0
163	1980-02-24	0.0
164	1980-02-25	0.0
165	1980-02-28	0.0
166	1980-03-01	0.0
167	1980-03-06	0.0
168	1980-03-10	0.0
169	1980-03-12	0.0
170	1980-04-03	0.0
171	1980-04-05	0.0
172	1980-04-11	0.0
173	1980-04-17	0.0
174	1980-04-29	0.0
175	1980-05-11	0.0
176	1980-06-06	0.0
177	1980-07-29	0.0
178	1980-07-30	0.0
179	1980-07-31	0.0
180	1980-08-16	0.0
181	1980-08-17	0.0
182	1980-08-18	0.0
183	1980-08-19	0.0
184	1980-09-12	0.0
185	1980-09-13	0.0
186	1980-09-14	0.0
187	1980-09-15	0.0
188	1980-09-16	0.0
189	1980-09-17	0.0
190	1980-09-19	0.0
191	1980-11-20	0.0
192	1980-11-21	0.0
193	1980-11-22	0.0
194	1980-11-23	0.0
195	1980-11-24	0.0
196	1980-11-25	0.0
197	1980-11-26	0.0
198	1980-11-27	0.0
199	1980-11-28	0.0
200	1980-11-30	0.0
201	1980-12-01	0.0
202	1980-12-02	0.0
203	1980-12-03	0.0
204	1980-12-04	0.0
205	1980-12-05	0.0
206	1980-12-06	0.0
207	1980-12-07	0.0
208	1980-12-08	0.0
209	1980-12-10	0.0
210	1980-12-11	0.0
211	1980-12-12	0.0
212	1980-12-15	0.0
213	1980-12-16	0.0
214	1980-12-17	0.0
215	1980-12-18	0.0
216	1980-12-19	0.0
217	1980-12-20	0.0
218	1980-12-21	0.0
219	1980-12-22	0.0
220	1980-12-23	0.0
221	1980-12-24	0.0
222	1980-12-25	0.0
223	1980-12-26	0.0
224	1980-12-27	0.0
225	1980-12-28	0.0
226	1980-12-29	0.0
227	1980-12-30	0.0
228	1980-12-31	0.0
229	1981-01-01	0.0
230	1981-01-02	0.0
231	1981-01-03	0.0
232	1981-01-04	0.0
233	1981-01-05	0.0
234	1981-01-06	0.0
235	1981-01-07	0.0
236	1981-01-15	0.0
237	1981-01-16	0.0
238	1981-01-17	0.0
239	1981-01-18	0.0
240	1981-01-19	0.0
241	1981-01-20	0.0
242	1981-01-21	0.0
243	1981-01-22	0.0
244	1981-01-24	0.0
245	1981-01-25	0.0
246	1981-01-26	0.0
247	1981-01-27	0.0
248	1981-01-28	0.0
249	1981-01-29	0.0
250	1981-01-30	1.843819260597229
251	1981-01-31	1.6331393718719482
252	1981-02-03	1.6999270915985107
253	1981-02-04	1.6407661437988281
254	1981-02-05	1.6455796957015991
255	1981-02-06	1.6513749361038208
256	1981-02-07	1.5557811260223389
257	1981-02-08	1.6171177625656128
258	1981-02-09	1.5622197389602661
259	1981-02-17	1.543724536895752
260	1981-02-19	1.387107253074646
261	1981-02-20	1.4730017185211182
262	1981-02-21	1.4788706302642822
263	1981-02-25	1.4341444969177246
264	1981-02-26	1.4596446752548218
265	1981-02-27	1.5280554294586182
266	1981-02-28	1.5207163095474243
267	1981-03-01	1.4399727582931519
268	1981-03-02	1.4652224779129028
269	1981-03-03	1.473300814628601
270	1981-03-07	1.4196107387542725
271	1981-03-09	1.3338559865951538
272	1981-03-10	1.1368789672851562
273	1981-03-11	1.228619933128357
274	1981-03-12	1.1773500442504883
275	1981-03-13	1.2218130826950073
276	1981-03-15	1.2374294996261597
277	1981-03-16	1.338483452796936
278	1981-03-17	1.3402140140533447
279	1981-03-18	1.353812575340271
280	1981-03-19	1.2854065895080566
281	1981-04-13	1.1568154096603394
282	1981-05-14	1.1731206178665161
283	1981-05-28	1.1285768747329712
284	1981-06-07	2.2216076850891113
285	1981-06-18	1.8375129699707031
286	1981-06-19	2.2340341806411743
287	1981-06-20	2.48726224899292
288	1981-06-21	2.1135523319244385
289	1981-06-22	2.2515610456466675
290	1981-06-23	5.059182107448578
291	1981-06-25	5.1572902128100395
292	1981-06-26	5.273667503148317
293	1981-06-27	5.499387601390481
294	1981-06-28	5.277247082442045
295	1981-06-29	5.100219756364822
296	1981-06-30	5.069121431559324
297	1981-07-01	0.940723180770874
298	1981-07-02	1.0260733366012573
299	1981-07-03	0.7963954210281372
300	1981-07-04	1.9003040194511414
301	1981-07-05	1.7983214259147644
302	1981-07-07	1.8593105673789978
303	1981-07-08	2.084822356700897
304	1981-07-09	2.059808135032654
305	1981-07-10	2.044574797153473
306	1981-07-11	4.760278105735779
307	1981-07-20	4.678408563137054
308	1981-07-21	4.275712691247463
309	1981-07-22	4.577197045087814
310	1981-07-23	5.556294349953532
311	1981-07-24	5.322278719395399
312	1981-07-25	5.3300799783319235
313	1981-07-26	6.350299995392561
314	1981-07-27	12.201928809285164
315	1981-07-28	16.06179377436638
316	1981-07-29	16.21713177859783
317	1981-07-30	16.949757769703865
318	1981-07-31	17.3611271828413
319	1981-08-01	4.686639096587896
320	1981-08-02	4.751302428543568
321	1981-08-05	4.7132086753845215
322	1981-08-06	4.771611928939819
323	1981-08-07	4.759689390659332
324	1981-08-08	4.545431971549988
325	1981-08-10	4.585865557193756
326	1981-08-11	3.3058815598487854
327	1981-08-12	3.573260545730591
328	1981-08-13	3.939264178276062
329	1981-08-14	3.85825514793396
330	1981-08-15	4.933691143989563
331	1981-08-16	4.968274533748627
332	1981-10-04	3.5508490949869156
333	1981-10-13	3.444683685898781
334	1981-10-14	2.482824757695198
335	1981-10-15	3.489165388047695
336	1981-10-17	4.235835000872612
337	1981-10-18	3.5608304738998413
338	1981-10-19	4.162387244403362
339	1981-10-20	4.026872202754021
340	1981-10-21	4.120906889438629
341	1981-10-22	4.01469860970974
342	1981-10-23	4.7499566078186035
343	1981-10-24	5.069314360618591
344	1981-10-25	2.868794322013855
345	1981-10-26	3.09945547580719
346	1981-10-27	3.146218419075012
347	1981-10-28	2.6417645681649446
348	1981-10-29	2.4510509967803955
349	1981-10-30	2.614560754969716
350	1981-10-31	4.275408671237528
351	1981-11-01	5.184727787971497
352	1981-11-02	5.5920569896698
353	1981-11-03	5.60468727350235
354	1981-11-04	5.816985011100769
355	1981-11-05	5.506773293018341
356	1981-11-06	6.015411794185638
357	1981-11-07	5.709057927131653
358	1981-11-08	5.688017129898071
359	1981-11-09	5.608303666114807
360	1981-11-10	5.877704381942749
361	1981-11-12	0.0
362	1981-11-13	0.0
363	1981-11-15	0.0
364	1981-11-17	0.0
365	1981-11-18	0.0
366	1981-11-20	0.0
367	1981-11-21	0.0
368	1981-11-22	0.0
369	1981-11-23	0.0
370	1981-11-24	0.0
371	1981-11-25	0.0
372	1981-11-26	0.0
373	1981-11-27	0.0
374	1982-02-16	0.0
375	1982-02-18	0.0
376	1982-02-19	0.0
377	1982-02-20	0.0
378	1982-02-21	0.0
379	1982-02-22	0.0
380	1982-02-23	0.0
381	1982-02-24	0.0
382	1982-02-25	0.0
383	1982-02-26	0.0
384	1982-02-27	0.0
385	1982-02-28	0.0
386	1982-03-01	0.0
387	1982-03-02	0.0
388	1982-03-03	0.0
389	1982-03-04	0.0
390	1982-03-05	0.0
391	1982-03-06	0.0
392	1982-03-08	0.0
393	1982-03-09	0.0
394	1982-03-10	0.0
395	1982-03-15	0.0
396	1982-03-16	0.0
397	1982-03-17	0.0
398	1982-03-18	0.0
399	1982-03-20	0.0
400	1982-03-22	0.0
401	1982-03-23	0.0
402	1982-03-24	0.0
403	1982-04-02	0.0
404	1982-04-03	0.0
405	1982-04-04	0.0
406	1982-04-06	0.0
407	1982-04-22	0.0
408	1982-04-23	0.0
409	1982-04-24	0.0
410	1982-04-26	0.0
411	1982-04-27	0.0
412	1982-04-28	0.0
413	1982-04-29	0.0
414	1982-04-30	0.0
415	1982-05-01	0.0
416	1982-05-02	0.0
417	1982-05-03	0.0
418	1982-05-04	0.0
419	1982-05-06	0.0
420	1982-05-07	0.0
421	1982-05-08	0.0
422	1982-05-09	0.0
423	1982-05-10	0.0
424	1982-05-11	0.0
425	1982-05-12	0.0
426	1982-09-14	0.0
427	1982-10-27	13.56713610701263
428	1982-10-31	12.087640473881038
429	1982-11-01	19.746706821024418
430	1982-11-02	21.209428295493126
431	1982-11-04	20.645451992750168
432	1982-11-05	21.49217813462019
433	1982-11-06	21.611447856295854
434	1982-11-07	19.929633741732687
435	1982-11-08	19.5597360515967
436	1982-11-09	19.227334910072386
437	1982-11-10	19.473550774157047
438	1982-11-11	20.13410183787346
439	1982-11-13	19.024530358612537
440	1982-11-14	11.117952108383179
441	1982-11-15	8.131409995257854
442	1982-11-16	10.889496326446533
443	1982-11-17	8.137089990079403
444	1982-11-18	7.902373678982258
445	1982-11-19	7.529920876026154
446	1982-11-20	8.53285788744688
447	1982-11-21	10.306615129113197
448	1982-11-22	10.252518381923437
449	1982-11-23	9.242494121193886
450	1982-11-24	8.558468602597713
451	1982-11-25	6.161036571487784
452	1982-11-26	6.715181581676006
453	1982-11-27	7.751611210405827
454	1982-11-28	7.521399887977168
455	1982-11-30	7.9908557087183
456	1982-12-02	11.899825592059642
457	1982-12-04	12.681752726435661
458	1982-12-05	13.242294698953629
459	1982-12-06	13.165491759777069
460	1982-12-07	13.095633655786514
461	1982-12-08	11.729786425828934
462	1982-12-11	14.64865893125534
463	1982-12-12	13.916612304747105
464	1982-12-13	10.511498808860779
465	1982-12-14	9.999980092048645
466	1982-12-15	10.17565619200468
467	1982-12-17	11.685846030712128
468	1982-12-18	12.318814218044281
469	1982-12-19	12.409708112478256
470	1982-12-20	12.776226669549942
471	1982-12-21	11.153152406215668
472	1982-12-22	11.114766150712967
473	1982-12-23	10.698958545923233
474	1982-12-24	10.406025841832161
475	1982-12-25	10.151107162237167
476	1982-12-26	11.407279178500175
477	1982-12-28	12.427986234426498
478	1982-12-29	12.140362709760666
479	1982-12-30	10.546617031097412
480	1982-12-31	9.94073911011219
481	1983-01-03	11.161901910469169
482	1983-01-04	13.660830289125443
483	1983-01-05	10.735376045107841
484	1983-01-06	11.910430192947388
485	1983-01-09	13.295132130384445
486	1983-01-10	13.36068244278431
487	1983-01-11	14.852531518787146
488	1983-01-12	13.767498441040516
489	1983-01-13	12.735800325870514
490	1983-01-14	11.662043660879135
491	1983-01-15	11.34589172154665
492	1983-01-16	12.31244009360671
493	1983-01-17	11.23391305282712
494	1983-01-18	9.767661239951849
495	1983-01-19	9.745567254896741
496	1983-01-20	10.66387673036661
497	1983-01-21	11.494349750806578
498	1983-01-22	12.197939820587635
499	1983-01-23	12.292123481631279
500	1983-01-24	10.726883172988892
501	1983-01-25	10.066619232296944
502	1983-01-27	10.253408789634705
503	1983-01-28	10.97425899328664
504	1983-01-29	8.592272431589663
505	1983-01-30	8.789837770164013
506	1983-01-31	11.271008551120758
507	1983-02-01	9.466967711225152
508	1983-02-03	10.045186758041382
509	1983-02-04	10.909359320998192
510	1983-02-05	13.85220305621624
511	1983-02-06	10.191630281507969
512	1983-02-07	14.875067353248596
513	1983-02-08	14.5452810972929
514	1983-02-09	14.579249754548073
515	1983-02-10	15.031857281923294
516	1983-02-11	16.787841219455004
517	1983-02-12	16.187013119459152
518	1983-02-13	16.892327025532722
519	1983-02-14	17.238969057798386
520	1983-02-15	16.600476413965225
521	1983-02-17	17.802856370806694
522	1983-02-18	20.646055579185486
523	1983-02-19	18.9925754070282
524	1983-02-20	19.410260777920485
525	1983-02-21	19.666353322565556
526	1983-02-22	19.648963786661625
527	1983-02-23	18.218466393649578
528	1983-02-24	17.694804705679417
529	1983-02-25	18.478685826063156
530	1983-02-27	18.159282445907593
531	1983-03-01	14.371128916740417
532	1983-03-02	14.509023383528984
533	1983-03-03	14.9346372038126
534	1983-03-04	15.35880022495985
535	1983-03-05	16.693855844438076
536	1983-03-06	17.075268484652042
537	1983-03-07	15.441868837922812
538	1983-03-08	17.33298647403717
539	1983-03-09	17.332576043903828
540	1983-03-10	18.191404350101948
541	1983-03-11	15.758899750187993
542	1983-03-12	18.383289635617984
543	1983-03-13	16.971731427329146
544	1983-03-14	16.910062353126705
545	1983-03-15	16.142726686783135
546	1983-03-16	18.057831288315356
547	1983-03-17	18.717817793251015
548	1983-03-18	18.108191091101617
549	1983-03-19	18.635617005638778
550	1983-03-20	19.25476615736261
551	1983-03-21	19.23978854343295
552	1983-03-22	22.717246297350357
553	1983-03-24	22.576275928877294
554	1983-03-25	21.92072408646345
555	1983-03-27	20.033912315033376
556	1983-03-28	21.213829311542213
557	1983-03-29	19.41454100422561
558	1983-03-30	19.1872531613335
559	1983-03-31	19.58485235320404
560	1983-04-01	16.830610738135874
561	1983-04-02	20.14070998504758
562	1983-04-03	19.35009703785181
563	1983-04-04	19.231946639716625
564	1983-04-05	18.603962279856205
565	1983-04-06	17.71837774757296
566	1983-04-07	18.31964285147842
567	1983-04-08	18.516983531066217
568	1983-04-09	18.602244323476043
569	1983-04-10	17.556259018718265
570	1983-04-11	18.2399909918895
571	1983-04-12	18.27066248981282
572	1983-04-13	18.504349337890744
573	1983-04-14	18.643582541792966
574	1983-04-15	19.483345878892578
575	1983-04-16	19.03800539171789
576	1983-04-17	18.860922648419546
577	1983-04-18	19.204763605375774
578	1983-04-19	19.17263604773325
579	1983-04-20	19.292730350774946
580	1983-04-21	20.155072208086494
581	1983-04-22	20.55964112188667
582	1983-04-23	25.65737799584167
583	1983-04-24	24.87728759505262
584	1983-04-25	23.382972856326887
585	1983-04-26	21.53187795606209
586	1983-04-27	21.53323497157544
587	1983-04-28	22.26821062574163
588	1983-04-29	22.992963686585426
589	1983-04-30	24.671076467668172
590	1983-05-01	23.884347919374704
591	1983-05-02	23.703110590577126
592	1983-05-03	23.96066503226757
593	1983-05-05	22.941163511946797
594	1983-05-06	23.23446943052113
595	1983-05-07	23.22857716287035
596	1983-05-08	23.325399737807174
597	1983-05-09	23.016683307286257
598	1983-05-10	22.580058471958864
599	1983-05-11	21.689572291448712
600	1983-05-12	22.063047452364117
601	1983-05-13	22.30461520748213
602	1983-05-14	22.905133998021483
603	1983-05-15	24.04575610384927
604	1983-05-16	24.762185847386718
605	1983-05-17	24.80589747801423
606	1983-05-18	24.600644130259752
607	1983-05-19	25.312661545351148
608	1983-05-20	25.37627462670207
609	1983-05-21	25.301642157137394
610	1983-05-22	24.253961827605963
611	1983-05-23	25.179583877325058
612	1983-05-24	30.716144422069192
613	1983-05-25	30.700781021267176
614	1983-05-26	29.931180069223046
615	1983-05-27	27.81915386673063
616	1983-05-28	27.529032753780484
617	1983-05-29	26.366228885948658
618	1983-05-30	26.564134151674807
619	1983-05-31	27.90324363904074
620	1983-06-01	26.635792396962643
621	1983-06-02	26.8607439994812
622	1983-06-03	27.119205616414547
623	1983-06-04	26.395747900009155
624	1983-06-05	26.96846079826355
625	1983-06-06	25.293954387307167
626	1983-06-07	24.737604958936572
627	1983-06-08	28.933743583620526
628	1983-06-09	32.442580081522465
629	1983-06-10	36.620313247520244
630	1983-06-11	37.15289189014584
631	1983-06-12	30.637938578322064
632	1983-06-13	30.765921315556625
633	1983-06-14	29.53721813234303
634	1983-06-15	27.360532879938546
635	1983-06-16	27.369932740315562
636	1983-06-17	27.75501263764454
637	1983-06-18	27.921156747419445
638	1983-06-19	28.47522529121852
639	1983-06-20	28.194520591445325
640	1983-06-21	28.75875066443041
641	1983-06-22	27.604264054447412
642	1983-06-23	30.499494086485356
643	1983-06-24	29.946097535837907
644	1983-06-25	30.251134920385084
645	1983-06-26	27.122146362438798
646	1983-06-28	32.9356631655246
647	1983-06-29	34.93960206815973
648	1983-06-30	34.980410183547065
649	1983-07-01	30.790690657042433
650	1983-07-02	30.36007820814848
651	1983-07-03	31.602410331368446
652	1983-07-04	28.19697169959545
653	1983-07-05	27.482262544333935
654	1983-07-06	29.410703778266907
655	1983-07-07	27.75016439706087
656	1983-07-08	26.323246091604233
657	1983-07-09	30.092292852699757
658	1983-07-10	29.702299296855927
659	1983-07-11	31.121317237615585
660	1983-07-12	30.118601612746716
661	1983-07-13	30.324520494788885
662	1983-07-14	30.399303000420332
663	1983-07-15	32.068506468087435
664	1983-07-16	33.10875141620636
665	1983-07-17	32.525721583515406
666	1983-07-18	32.70052441209555
667	1983-07-20	34.2788548450917
668	1983-07-21	33.97132035996765
669	1983-07-22	34.205251885578036
670	1983-07-23	34.63240419328213
671	1983-07-24	35.08689115761081
672	1983-07-25	42.8413472463144
673	1983-07-26	42.13820946397027
674	1983-07-27	40.3760792480316
675	1983-07-28	38.26988736446947
676	1983-07-29	38.07059441972524
677	1983-07-30	35.76626935906825
678	1983-07-31	36.883449930654024
679	1983-08-01	28.482135482132435
680	1983-08-02	27.93319207429886
681	1983-08-03	29.998888961970806
682	1983-08-04	29.299258306622505
683	1983-08-05	28.75765683501959
684	1983-08-06	27.54074188321829
685	1983-08-07	27.726611100137234
686	1983-08-08	26.510591071099043
687	1983-08-09	30.278957661241293
688	1983-08-10	29.792904421687126
689	1983-08-12	30.724190022796392
690	1983-08-13	30.736499525606632
691	1983-08-14	31.19195855781436
692	1983-08-15	31.93300624936819
693	1983-08-16	31.998654283583164
694	1983-08-17	33.60121512785554
695	1983-08-18	31.900052946060896
696	1983-08-20	31.841747138649225
697	1983-08-21	32.95707915723324
698	1983-08-22	33.209824442863464
699	1983-08-23	33.18890527635813
700	1983-08-24	33.9211068674922
701	1983-08-25	34.10038685053587
702	1983-08-26	36.971776112914085
703	1983-08-27	35.302133210003376
704	1983-08-28	35.292469104751945
705	1983-08-29	34.3269459400326
706	1983-08-30	34.50750545412302
707	1983-08-31	32.376282665878534
708	1983-09-01	34.177900686860085
709	1983-09-02	32.20690293610096
710	1983-09-03	32.05539891123772
711	1983-09-04	34.79554022848606
712	1983-09-10	33.28517772257328
713	1983-09-11	33.0119454562664
714	1983-09-13	32.43474341183901
715	1983-09-14	32.48258728533983
716	1983-09-15	31.28510106727481
717	1983-09-16	29.275890320539474
718	1983-09-17	29.259881120175123
719	1983-09-19	31.910554993897676
720	1983-09-20	30.901039142161608
721	1983-09-21	30.2477357275784
722	1983-09-22	30.593981120735407
723	1983-09-23	30.51695112325251
724	1983-09-24	31.367252476513386
725	1983-09-25	31.101805470883846
726	1983-09-26	33.591888040304184
727	1983-09-27	32.432710990309715
728	1983-09-28	36.6473933160305
729	1983-09-29	36.25643057376146
730	1983-09-30	36.479802668094635
731	1983-10-01	25.774389997124672
732	1983-10-03	32.078124176710844
733	1983-10-04	33.520105853676796
734	1983-10-05	32.24626024067402
735	1983-10-06	30.015093252062798
736	1983-10-07	35.09540769457817
737	1983-10-08	34.38031893968582
738	1983-10-09	37.972052812576294
739	1983-10-10	37.173413157463074
740	1983-10-12	37.444692492485046
741	1983-10-13	40.25925589352846
742	1983-10-16	39.63047097623348
743	1983-10-18	39.29442362487316
744	1983-10-20	39.116811975836754
745	1983-10-22	40.20540443062782
746	1983-10-23	39.84152537584305
747	1983-10-24	40.92095421254635
748	1983-10-25	40.01389637589455
749	1983-10-26	40.955477833747864
750	1983-10-28	42.26524010300636
751	1983-10-29	41.97234100103378
752	1983-10-30	42.70419752784073
753	1983-10-31	44.14829477109015
754	1983-11-02	31.07058249786496
755	1983-11-03	27.96521680150181
756	1983-11-04	31.781915046274662
757	1983-11-05	44.68716888656718
758	1983-11-06	42.38175514340401
759	1983-11-07	40.884754437953234
760	1983-11-08	52.027885193005204
761	1983-11-09	50.97070472873747
762	1983-11-10	52.22541881725192
763	1983-11-11	50.974942069500685
764	1983-11-12	52.85816418658942
765	1983-11-13	52.89490997418761
766	1983-11-14	49.77640041708946
767	1983-11-15	49.5094540854916
768	1983-11-16	43.38415328413248
769	1983-11-17	41.22845369577408
770	1983-11-18	40.2621794231236
771	1983-11-19	41.3809460401535
772	1983-11-20	41.29544074833393
773	1983-11-21	42.959368297830224
774	1983-11-22	40.81590613594744
775	1983-11-23	42.05363277850847
776	1983-11-24	34.43625404429622
777	1983-11-25	33.87499607913196
778	1983-11-26	34.066511382116005
779	1983-11-27	35.0271648648195
780	1983-11-28	38.26245333626866
781	1983-11-30	38.969843653729185
782	1983-12-01	53.964041496905
783	1983-12-02	50.5442195341908
784	1983-12-03	48.873603492975235
785	1983-12-04	52.281569793238305
786	1983-12-05	53.8655002307496
787	1983-12-06	57.145971816033125
788	1983-12-07	54.61387802148238
789	1983-12-08	54.323336890898645
790	1983-12-09	53.03770263446495
791	1983-12-10	53.058696624604636
792	1983-12-11	51.07736360828858
793	1983-12-12	50.772450365824625
794	1984-01-04	28.6601592451334
795	1984-01-05	28.41793807875365
796	1984-01-06	28.264241320081055
797	1984-01-07	28.809515453875065
798	1984-01-08	28.80444674193859
799	1984-01-09	32.1256370395422
800	1984-01-10	30.269691333174706
801	1984-01-11	30.30486168479547
802	1984-01-13	31.857198417186737
803	1984-01-14	32.44579302985221
804	1984-01-16	31.266186475753784
805	1984-01-18	32.4170528203249
806	1984-01-19	29.54696972668171
807	1984-01-20	37.79437482357025
808	1984-01-21	46.65427572000772
809	1984-01-22	57.8507836824283
810	1984-01-23	63.17476790545264
811	1984-01-24	59.670142037793994
812	1984-01-25	58.96553512534592
813	1984-01-26	53.92999534215778
814	1984-01-28	53.51658713724464
815	1984-01-29	51.90934347966686
816	1984-01-30	51.597492801237195
817	1984-01-31	53.27000005543232
818	1984-02-01	22.825724557042122
819	1984-02-02	21.62990602850914
820	1984-02-03	18.117357743903995
821	1984-02-04	15.049689933657646
822	1984-02-05	27.696308702230453
823	1984-02-06	19.66875648498535
824	1984-02-07	24.487062081694603
825	1984-02-08	23.312710851430893
826	1984-02-09	21.962271504104137
827	1984-02-10	21.35303466208279
828	1984-02-11	22.251271061599255
829	1984-02-12	25.329201947897673
830	1984-02-13	21.957332603633404
831	1984-02-15	21.78116998076439
832	1984-02-16	33.183957600966096
833	1984-02-17	38.170169237069786
834	1984-02-18	36.06231261044741
835	1984-02-19	35.14670995250344
836	1984-02-20	30.047164904884994
837	1984-02-21	41.85632543824613
838	1984-02-22	46.485931696370244
839	1984-02-23	44.54336291225627
840	1984-02-24	42.338563384488225
841	1984-02-25	41.53582106158137
842	1984-02-26	39.61843356862664
843	1984-02-27	37.27304757013917
844	1984-02-28	35.40757759846747
845	1984-03-01	16.16757654736284
846	1984-03-02	13.699598354462069
847	1984-03-03	16.395356147550046
848	1984-03-04	14.656925540479278
849	1984-03-05	14.788539240136743
850	1984-03-06	16.53378273063572
851	1984-03-07	25.151673190295696
852	1984-03-08	24.323856350325514
853	1984-03-09	14.140046089654788
854	1984-03-11	23.31522895920898
855	1984-03-12	23.853537599090487
856	1984-03-13	25.13005829625763
857	1984-03-14	23.753876956179738
858	1984-03-15	24.614793711341918
859	1984-03-16	26.646724632708356
860	1984-03-17	25.17884044442326
861	1984-03-18	33.66897266358137
862	1984-03-19	34.04634536895901
863	1984-03-20	32.50568100903183
864	1984-03-21	40.73062264639884
865	1984-03-22	39.67878914717585
866	1984-03-23	37.20719679677859
867	1984-03-24	37.182295888254885
868	1984-03-25	39.65199877228588
869	1984-03-26	40.28644402278587
870	1984-03-27	35.274632442742586
871	1984-03-28	35.96660820487887
872	1984-03-29	37.009074941277504
873	1984-03-30	33.900731406058185
874	1984-03-31	32.440355606377125
875	1984-04-01	13.65377615694888
876	1984-04-02	13.094485247740522
877	1984-04-03	18.42340161651373
878	1984-04-04	17.768439886160195
879	1984-04-06	16.640443332493305
880	1984-04-07	14.517095167189837
881	1984-04-09	15.894310118630528
882	1984-04-10	18.753318175673485
883	1984-04-11	20.637411419767886
884	1984-04-12	36.87753380462527
885	1984-04-13	35.89842799119651
886	1984-04-14	37.12654551817104
887	1984-04-15	37.02646916755475
888	1984-04-16	37.43722478879499
889	1984-04-17	39.65936850011349
890	1984-04-18	39.42132332921028
891	1984-04-19	48.69641971588135
892	1984-04-20	50.16024022735655
893	1984-04-21	48.708937645016704
