level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-91577	KOUMAC (NLLE-CALEDONIE)	-20.558611111111112	164.28416666666666	19.0	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBSN(S), GOS, RBCN	20 33 31S	164 17 03E	91577	999	999	False	0.1		OSCAR	0-20000-0-91577	paita	277.6	-22.1333333	166.3666667																						[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-91571	TIEBAGHI RADAR	-20.459722222222222	164.21499999999997	595.0	Surface land meteorological station (SYNOP), GOS	20 27 35S	164 12 54E	91571	999	999	False	13.0		OSCAR	0-20000-0-91571	paita	277.6	-22.1333333	166.3666667																						[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		KOUMAC	-20.567	164.283	23.0				91577	1973	2004	True	1.0		IGRA2	0-20300-0-91577	paita	277.6	-22.1333333	166.3666667	NCM00091577																					[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		KOUMAC AAF	-20.53	164.23	16.154400000000003				82603	19430301	19450430		6.4		WBAN	0-20500-0-82603	paita	277.6	-22.1333333	166.3666667																						[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Koumac	-20.558	164.284	23				4389	194912	-999-999		0.0		CHUAN	0-20400-0-4389	paita	277.6	-22.1333333	166.3666667		91577																				[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Koumac, New Caledonia	-20.57	164.28	-999				91577				1.4		SCHROEDER	0-20600-0-91577	paita	277.6	-22.1333333	166.3666667		91577	3769.0	9999999	9999999																	[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		KOUMAC                   	-20.566666666666663	164.28333333333333	-999.0				91577				1.0		WMO	0-20700-0-91577	paita	277.6	-22.1333333	166.3666667		91577	122.0																			[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		TIEBAGHI                 	-20.45	164.2	-999.0				91571				14.8		WMO	0-20700-0-91571	paita	277.6	-22.1333333	166.3666667		91571	4812.0																			[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	paita	277.6	-22.1333333	166.3666667																						[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	paita	277.6	-22.1333333	166.3666667																						[-20.558, -20.558]	[164.284, 164.284]	4389A.txt_converted_csv_reduced.csv	giub	1949-12-31	1957-12-31	4389	0-20000-0-91577	['126', '137', '106', '107', '137', '138', '139', '140', '117']
