level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-246-0-151049	TAMPERE SATAKUNNANKATU	61.50111111111111	23.764722222222222	92.0	Surface land meteorological station (SYNOP), GOS	61 30 04N	023 45 53E	151049	999	999	False	0.3		OSCAR	0-246-0-151049	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-02744	TAMPERE SATAKUNNANKATU	61.50111111111111	23.764722222222222	92.0	Surface land meteorological station (SYNOP), GOS	61 30 04N	023 45 53E	02744	999	999	False	0.3		OSCAR	0-20000-0-02744	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-02943	TAMPERE SIILINKARI	61.5175	23.753888888888888	98.0	Surface land meteorological station (SYNOP), GOS	61 31 03N	023 45 14E	02943	999	999	False	2.1		OSCAR	0-20000-0-02943	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-246-0-101311	TAMPERE SIILINKARI	61.5175	23.753888888888888	98.0	Surface land meteorological station (SYNOP), GOS	61 31 03N	023 45 14E	101311	999	999	False	2.1		OSCAR	0-246-0-101311	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	4	0-20000-0-02763	TAMPERE HARMALA	61.46555555555556	23.746666666666666	86.0	Surface land meteorological station (SYNOP), GOS	61 27 56N	023 44 48E	02763	999	999	False	4.0		OSCAR	0-20000-0-02763	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
5	5	0-246-0-101124	TAMPERE HARMALA	61.46555555555556	23.746666666666666	86.0	Surface land meteorological station (SYNOP), GOS	61 27 56N	023 44 48E	101124	999	999	False	4.0		OSCAR	0-246-0-101124	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
6	6	0-246-0-101118	TAMPERE-PIRKKALA AIRPORT	61.419444444444444	23.6225	109.1	Surface land meteorological station (SYNOP), GOS	61 25 10N	023 37 21E	101118	999	999	False	11.9		OSCAR	0-246-0-101118	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
7	7	0-20000-0-02944	TAMPERE-PIRKKALA AIRPORT	61.419444444444444	23.6225	109.1	Surface land meteorological station (SYNOP), GOS	61 25 10N	023 37 21E	02944	999	999	False	11.9		OSCAR	0-20000-0-02944	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Tampere	61.5	23.77	97				5522	-999-999	-999-999		0.0		CHUAN	0-20400-0-5522	tampere	1.1	61.5	23.75		-999																				[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		TAMPERE                 0	61.46666666666667	23.73333333333333	-999.0				02943				4.2		WMO	0-20700-0-02943	tampere	1.1	61.5	23.75		02943	847.0																			[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		PIRKKALA TAMPERE-PIRKKAL 	61.41666666666666	23.616666666666667	-999.0				02944				12.4		WMO	0-20700-0-02944	tampere	1.1	61.5	23.75		02944	3602.0																			[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	tampere	1.1	61.5	23.75																						[61.5, 61.5]	[23.77, 23.77]	5522.txt_converted_csv_reduced.csv	giub	1919-04-03	1957-12-31	5522	0-246-0-151049	['126', '137', '106', '107', '137', '138', '139', '140', '117']
