level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LITTLE AMERICA	-78.5	-163.8	10.0				05532	1940	1940	True	0.0		0-20300-0-05532	IGRA2	None	None	None	None	AYXUAE05532																					[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		LITTLE AMERICA I	-78.57	-163.93	5.0				05498	1929	1935	True	8.3		0-20300-0-05498	IGRA2	None	None	None	None	AYXUAE05498																					[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20500-0-nan	WBAN	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Little America	-78.5	-163.8	10				5532	-999-999	-999-999		0.0		0-20400-0-5532	CHUAN	None	None	None	None		-999																				[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Little America	-78.5	-163.8	10				5531	-999-999	-999-999		0.0		0-20400-0-5531	CHUAN	None	None	None	None		-999																				[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Little America I	-78.57	-163.93	5				5497	-999-999	-999-999		8.3		0-20400-0-5497	CHUAN	None	None	None	None		-999																				[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		Little America I	-78.57	-163.93	5				5498	-999-999	-999-999		8.3		0-20400-0-5498	CHUAN	None	None	None	None		-999																				[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20600-0-nan	SCHROEDER	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20700-0-nan	WMO	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20800-0-nan	AMMA	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20111-0-nan	HARA	None	None	None	None																						[-78.5, -78.5]	[-163.8, -163.8]	5532.txt_converted_csv_reduced.csv	giub	1923-06-12	1941-01-29	5532	0-20300-0-05532	['126', '137', '106', '107', '137', '138', '139', '140', '117']
