level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-10609	TRIER-PETRISBERG	49.74777777777778	6.658333333333334	273.2	Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GCW, GOS	49 44 52N	006 39 30E	10609	999	999	False	2.1		OSCAR	0-20000-0-10609	trier	0.2	49.75	6.633333																						[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		BITBURG	49.95	6.57	367.0				10610	1954	1959	True	22.7		IGRA2	0-20300-0-10610	trier	0.2	49.75	6.633333	GMM00010610																					[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		TRIER	49.75	6.98	273.0				00002	1939	1940	True	25.2		IGRA2	0-20300-0-00002	trier	0.2	49.75	6.633333	GMXUAC00002																					[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		BITBURG	49.95	6.57	374.2944				34049	19520401	19841130		22.7		WBAN	0-20500-0-34049	trier	0.2	49.75	6.633333																						[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		SPANGDAHLEM	49.98	6.7	365.1504				34054	19530501	19841130		26.1		WBAN	0-20500-0-34054	trier	0.2	49.75	6.633333																						[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Trier	49.75	6.63	140				6107	-999-999	-999-999		0.0		CHUAN	0-20400-0-6107	trier	0.2	49.75	6.633333		-999																				[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Trier, Germany	49.75	6.67	-999				10609				2.9		SCHROEDER	0-20600-0-10609	trier	0.2	49.75	6.633333		10609	432.0	1939-09-06 00:00:00	1939-09-06 00:00:00																	[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Bitburg, Germany	49.95	6.57	-999				10610				22.7		SCHROEDER	0-20600-0-10610	trier	0.2	49.75	6.633333		10610	433.0	1954-05-01 00:00:00	1954-05-01 00:00:00																	[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		TRIER-PETRISBERG        0	49.75	6.666666666666667	273.0				10609				2.6		WMO	0-20700-0-10609	trier	0.2	49.75	6.633333		10609	887.0																			[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		ECHTERNACH               	49.8	6.45	-999.0				06597				14.1		WMO	0-20700-0-06597	trier	0.2	49.75	6.633333		06597	2064.0																			[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	trier	0.2	49.75	6.633333																						[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	trier	0.2	49.75	6.633333																						[49.75, 49.75]	[6.63, 6.63]	6107.txt_converted_csv_reduced.csv	giub	1907-12-14	1972-09-30	6107	0-20000-0-10609	['126', '137', '106', '107', '137', '138', '139', '140', '117']
