level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-13262	LOZNICA	44.55	19.233333333333334	122.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	44 33 00N	019 14 00E	13262	999	999	False	7.5		OSCAR	0-20000-0-13262	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-70-1-Zvornik	ZVORNIK	44.403888888888886	19.11861111111111		Automatic weather station (AWS), Precipitation station, GOS	44 24 14N	019 07 07E	Zvornik	999	999	False	11.4		OSCAR	0-70-1-Zvornik	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-70-0-Sapna	SAPNA	44.509166666666665	19.01638888888889		Automatic weather station (AWS), Precipitation station, GOS	44 30 33N	019 00 59E	Sapna	999	999	False	12.3		OSCAR	0-70-0-Sapna	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-70-0-Snijeznica	SNIJEZNICA	44.59388888888889	18.95583333333333		Automatic weather station (AWS), Precipitation station, GOS	44 35 38N	018 57 21E	Snijeznica	999	999	False	20.0		OSCAR	0-70-0-Snijeznica	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	4	0-70-1-Bijeljina	BIJELJINA	44.75361111111111	19.192777777777778		Automatic weather station (AWS), Precipitation station, Surface land meteorological station (SYNOP), GOS	44 45 13N	019 11 34E	Bijeljina	999	999	False	28.2		OSCAR	0-70-1-Bijeljina	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Banja Koviljaca	44.5	19.17	125				6114	-999-999	-999-999		0.0		CHUAN	0-20400-0-6114	loznica	5.7	44.534167	19.224167		-999																				[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Banja Koviljaca	44.5	19.17	125				5053	-999-999	-999-999		0.0		CHUAN	0-20400-0-5053	loznica	5.7	44.534167	19.224167		-999																				[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LOZNICA                  	44.53333333333333	19.23333333333333	-999.0				13262				6.3		WMO	0-20700-0-13262	loznica	5.7	44.534167	19.224167		13262	3981.0																			[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	loznica	5.7	44.534167	19.224167																						[44.5, 44.5]	[19.17, 19.17]	5053B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5053	0-20000-0-13262	['126', '137', '106', '107', '137', '138', '139', '140', '117']
