level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-16158	PISA S. GIUSTO	43.6825	10.395555555555555	6.1	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	43 40 57N	010 23 44E	16158	999	999	False	28.9		OSCAR	0-20000-0-16158	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		ROSIGNANO MU 1	43.35	10.48	14.020800000000001				34138	19440901	19440930		18.4		WBAN	0-20500-0-34138	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		GROSETTO MU 3	43.65	10.62	11.277600000000001				34149	19441201	19450430		18.9		WBAN	0-20500-0-34149	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		CASTIGLIONCELLO MU 8	43.4	10.4					34153	19450101	19450531		19.9		WBAN	0-20500-0-34153	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		PISA	43.68	10.4	3.048				34147	19450101	19471031		28.5		WBAN	0-20500-0-34147	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Pontedera	43.48	10.62	14				5286	-999-999	-999-999		0.0		CHUAN	0-20400-0-5286	ponsacco	15.2	43.616667	10.633333		-999																				[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Livorno	43.53	10.33	10				4909	-999-999	-999-999		24.1		CHUAN	0-20400-0-4909	ponsacco	15.2	43.616667	10.633333		-999																				[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Livorno	43.55	10.3	10				5602	-999-999	-999-999		27.0		CHUAN	0-20400-0-5602	ponsacco	15.2	43.616667	10.633333		-999																				[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		San Giusto	43.68	10.38	2				5318	-999-999	-999-999		29.5		CHUAN	0-20400-0-5318	ponsacco	15.2	43.616667	10.633333		-999																				[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		(assigned station ID) Livorno, Italy	43.55	10.32	-999				16158				25.5		SCHROEDER	0-20600-0-16158	ponsacco	15.2	43.616667	10.633333		16158	581.0	1926-01-01 00:00:00	1926-01-01 00:00:00																	[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		PISA S.GIUSTO           0	43.66666666666666	10.383333333333333	7.0				16158				28.2		WMO	0-20700-0-16158	ponsacco	15.2	43.616667	10.633333		16158	956.0																			[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	ponsacco	15.2	43.616667	10.633333																						[43.48, 43.48]	[10.62, 10.62]	5286A.txt_converted_csv_reduced.csv	giub	1900-04-21	1952-01-26	5286	0-20000-0-16158	['126', '137', '106', '107', '137', '138', '139', '140', '117']
