level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-16066	MILANO MALPENSA	45.63	8.723055555555556	212.0	Surface land meteorological station (SYNOP), GOS	45 37 48N	008 43 23E	16066	999	999	False	13.7		OSCAR	0-20000-0-16066	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-16067	GALLARATE	45.647777777777776	8.813611111111111	239.0	Surface land meteorological station (SYNOP), GOS	45 38 52N	008 48 49E	16067	999	999	False	17.6		OSCAR	0-20000-0-16067	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-16064	NOVARA/CAMERI	45.53	8.666666666666666	175.0	Surface land meteorological station (SYNOP), GOS	45 31 48N	008 40 00E	16064	999	999	False	22.5		OSCAR	0-20000-0-16064	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-20000-0-06771	STABIO	45.843333333333334	8.9325	352.87	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	45 50 36N	008 55 57E	06771	999	999	False	27.4		OSCAR	0-20000-0-06771	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	sesto calende	1.1	45.733333	8.633333																						[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Sesto Calende	45.73	8.62	196				5328	-999-999	-999-999		0.0		CHUAN	0-20400-0-5328	sesto calende	1.1	45.733333	8.633333		-999																				[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Lonate Pozzolo	45.58	8.72	186				5213	-999-999	-999-999		18.4		CHUAN	0-20400-0-5213	sesto calende	1.1	45.733333	8.633333		-999																				[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		(made up station ID) Lonate Pozzolo 45 MHz Meteo France wind profiler, Italy	45.57	8.72	-999				16065				19.4		SCHROEDER	0-20600-0-16065	sesto calende	1.1	45.733333	8.633333		16065	571.0	1998-11-01 00:00:00	1998-11-01 00:00:00																	[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		(made up station ID) Lonate Pozzolo 1238 MHz Degreane wind profiler, Italy	45.57	8.72	-999				16067				19.4		SCHROEDER	0-20600-0-16067	sesto calende	1.1	45.733333	8.633333		16067	572.0	1998-09-07 00:00:00	1998-09-07 00:00:00																	[45.73, 45.73]	[8.62, 8.62]	5328A.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5328	0-20000-0-16066	['126', '137', '106', '107', '137', '138', '139', '140', '117']
