level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-06260	DE BILT AWS	52.098888888888894	5.179722222222223	3.5	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T), GSN, RBCN, CLIMAT(C), GRUAN	52 05 56N	005 10 47E	06260	999	999	True	4.6		OSCAR	0-20000-0-06260	utrecht	1.5	52.093813	5.119095																						[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-06348	CABAUW TOWER AWS	51.969166666666666	4.925833333333333	0.86	Surface land meteorological station (SYNOP), GOS	51 58 09N	004 55 33E	06348	999	999	False	18.2		OSCAR	0-20000-0-06348	utrecht	1.5	52.093813	5.119095																						[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-06356	HERWIJNEN AWS	51.85777777777778	5.145277777777778	2.56	Surface land meteorological station (SYNOP), GOS	51 51 28N	005 08 43E	06356	999	999	False	24.8		OSCAR	0-20000-0-06356	utrecht	1.5	52.093813	5.119095																						[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		DE BILT AWS	52.0989	5.1797	1.9				06260	1911	2021	True	4.6		IGRA2	0-20300-0-06260	utrecht	1.5	52.093813	5.119095	NLM00006260																					[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	utrecht	1.5	52.093813	5.119095																						[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Utrecht	52.08	5.12	25				5986	-999-999	-999-999		0.0		CHUAN	0-20400-0-5986	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		De Bilt	52.12	5.18	5				5663	-999-999	-999-999		6.1		CHUAN	0-20400-0-5663	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		De Bilt	52.12	5.18	5				5662	-999-999	-999-999		6.1		CHUAN	0-20400-0-5662	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		De Bilt	52.13	5.28	13				6087	-999-999	-999-999		12.3		CHUAN	0-20400-0-6087	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	4		De Bilt	52.13	5.28	13				5969	-999-999	-999-999		12.3		CHUAN	0-20400-0-5969	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
5	6		De Bilt	52.13	5.28	13				6129	-999-999	-999-999		12.3		CHUAN	0-20400-0-6129	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
6	8		Soesterberg	52.13	5.28	13				5018	-999-999	-999-999		12.3		CHUAN	0-20400-0-5018	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
7	10		Soesterberg	52.13	5.28	13				5012	-999-999	-999-999		12.3		CHUAN	0-20400-0-5012	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
8	11		Soesterberg	52.13	5.28	13				5007	-999-999	-999-999		12.3		CHUAN	0-20400-0-5007	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
9	12		Soesterberg	52.13	5.28	13				5003	-999-999	-999-999		12.3		CHUAN	0-20400-0-5003	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
10	15		De Bilt	52.13	5.28	13				5013	-999-999	-999-999		12.3		CHUAN	0-20400-0-5013	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
11	17		Schiphol (Airport)	52.23	4.77	-3				5015	-999-999	-999-999		29.2		CHUAN	0-20400-0-5015	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
12	18		Schiphol (Airport)	52.23	4.77	-3				5002	-999-999	-999-999		29.2		CHUAN	0-20400-0-5002	utrecht	1.5	52.093813	5.119095		-999																				[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Utrecht - De Bilt (Koninklijk Nederlands Meteorologisch Instituut (KNMI) / Royal Netherlands Meteorological Institute, Wilhelminalaan 10, 730 AE De Bilt, Netherlands	52.1	5.18	-999				6260				4.7		SCHROEDER	0-20600-0-6260	utrecht	1.5	52.093813	5.119095		6260	224.0	1909-01-01 00:00:00	2001-03-08 00:00:00																	[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Soesterberg, Netherlands	52.13	5.28	-999				6265				12.3		SCHROEDER	0-20600-0-6265	utrecht	1.5	52.093813	5.119095		6265	225.0	1911-06-01 00:00:00	1931-12-19 00:00:00																	[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Cabauw atmospheric profiler, Netherlands	51.97	4.93	-999				6348				17.9		SCHROEDER	0-20600-0-6348	utrecht	1.5	52.093813	5.119095		6348	227.0	1994-07-01 00:00:00	1994-07-01 00:00:00																	[52.08, 52.08]	[5.12, 5.12]	5986.txt_converted_csv_reduced.csv	giub	1920-07-13	1956-06-10	5986	0-20000-0-06260	['126', '137', '106', '107', '137', '138', '139', '140', '117']
