level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-16294	CAPRI	40.55777777777777	14.201944444444443	161.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	40 33 28N	014 12 07E	16294	999	999	False	27.9		OSCAR	0-20000-0-16294	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Isola d'Ischia	40.72	13.95	240				4906	-999-999	-999-999		0.0		CHUAN	0-20400-0-4906	ischia	1.5	40.733333	13.95		-999																				[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Isola d'Ischia	40.72	13.95	240				5165	-999-999	-999-999		0.0		CHUAN	0-20400-0-5165	ischia	1.5	40.733333	13.95		-999																				[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	3		Napoli	40.83	14.25	10				5614	-999-999	-999-999		28.1		CHUAN	0-20400-0-5614	ischia	1.5	40.733333	13.95		-999																				[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WMO	0-20700-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	ischia	1.5	40.733333	13.95																						[40.72, 40.72]	[13.95, 13.95]	5165B.txt_converted_csv_reduced.csv	giub	1922-02-25	1956-12-31	5165	0-20000-0-16294	['126', '137', '106', '107', '137', '138', '139', '140', '117']
