level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-83722	BAURU AERO	-22.333333333333332	-49.05	615.0	Surface land meteorological station (SYNOP), GOS	22 20 00S	049 03 00W	83722	999	999	False	16.0		OSCAR	0-20000-0-83722	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-86865	BAURU	-22.316666666666666	-49.06666666666667	551.5	Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	22 19 00S	049 04 00W	86865	999	999	False	18.3		OSCAR	0-20000-0-86865	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Agudos (San Paulo)	-22.47	-49.0	602				4879	-999-999	-999-999		0.0		CHUAN	0-20400-0-4879	agudos	0.4	-22.466667	-49.0		-999																				[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		S. Paulo dos Agudos	-22.47	-49.0	589				5310	-999-999	-999-999		0.0		CHUAN	0-20400-0-5310	agudos	0.4	-22.466667	-49.0		-999																				[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WMO	0-20700-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	agudos	0.4	-22.466667	-49.0																						[-22.47, -22.47]	[-49.0, -49.0]	5310A.txt_converted_csv_reduced.csv	giub	1908-07-29	1960-12-31	5310	0-20000-0-83722	['126', '137', '106', '107', '137', '138', '139', '140', '117']
