level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-07645	NIMES-COURBESSAC	43.856944444444444	4.406388888888889	62.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(S), RBSN(T)	43 51 25N	004 24 23E	07645	999	999	True	0.1		OSCAR	0-20000-0-07645	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-07658	NIMES-RADAR	43.80611111111111	4.502777777777778		Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	43 48 22N	004 30 10E	07658	999	999	False	9.6		OSCAR	0-20000-0-07658	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-07646	NIMES GARONS	43.75944444444445	4.417222222222223	105.0	Surface land meteorological station (SYNOP), GOS	43 45 34N	004 25 02E	07646	999	999	False	10.8		OSCAR	0-20000-0-07646	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		NIMES-COURBESSAC	43.8569	4.4064	60.0				07645	1949	2021	True	0.1		IGRA2	0-20300-0-07645	nimes	4.5	43.833778	4.359623	FRM00007645																					[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Nîmes-Courbessac	43.856	4.406	59				6014	192101	-999-999		0.0		CHUAN	0-20400-0-6014	nimes	4.5	43.833778	4.359623		07645																				[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LFME Nimes (Courbessac), France	43.87	4.4	-999				7645				1.6		SCHROEDER	0-20600-0-7645	nimes	4.5	43.833778	4.359623		7645	314.0	1974-01-01 00:00:00	2012-02-08 00:00:00																	[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		NIMES/COURBESSAC        0	43.86666666666667	4.4	-999.0				07645				1.3		WMO	0-20700-0-07645	nimes	4.5	43.833778	4.359623		07645	862.0																			[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		NIMES-GARONS             	43.75	4.416666666666667	-999.0				07646				11.8		WMO	0-20700-0-07646	nimes	4.5	43.833778	4.359623		07646	3870.0																			[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	nimes	4.5	43.833778	4.359623																						[43.856, 43.856]	[4.406, 4.406]	6014A.txt_converted_csv_reduced.csv	giub	1949-03-26	1958-12-31	6014	0-20000-0-07645	['126', '137', '106', '107', '137', '138', '139', '140', '117']
